START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
3,13.73,13.73,1,13.46,13.46,2,13.59,13.59,4,13.86,13.86,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1000m,w,Preliminaries,8
4,13.03,26.76,1,10.95,24.41,2,11.07,24.66,3,11.11,24.97,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1000m,w,Preliminaries,8
3,8.45,35.21,1,10.34,34.75,2,10.46,35.12,4,10.44,35.41,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1000m,w,Preliminaries,8
3,10.73,45.94,1,10.72,45.47,2,10.78,45.90,4,10.69,46.10,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1000m,w,Preliminaries,8
3,10.33,56.27,1,10.46,55.93,2,10.31,56.21,4,10.36,56.46,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1000m,w,Preliminaries,8
3,10.00,1:06.27,1,10.08,1:06.01,2,10.02,1:06.23,4,10.18,1:06.64,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1000m,w,Preliminaries,8
3,10.04,1:16.31,1,9.77,1:15.78,2,9.96,1:16.19,4,10.37,1:17.01,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1000m,w,Preliminaries,8
2,9.53,1:25.84,1,9.79,1:25.57,3,9.68,1:25.87,4,10.57,1:27.58,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1000m,w,Preliminaries,8
3,9.92,1:35.761,1,10.09,1:35.653,2,9.84,1:35.711,4,11.27,1:38.841,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1000m,w,Preliminaries,8
