START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,START_POS_8 POSITION,START_POS_8 LAP TIME,START_POS_8 ELAPSED TIME,season,competition,event,gender,round,race
2,8.64,8.64,5,8.93,,3,8.81,8.81,1,8.53,8.53,4,8.92,8.92,8,9.30,9.30,6,9.06,9.06,7,9.19,9.19,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(1),m,Semifinals,2
5,12.29,20.93,7,12.14,,6,12.13,20.94,2,12.26,20.79,1,11.75,20.67,8,11.91,21.21,3,11.79,20.85,4,11.72,20.91,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(1),m,Semifinals,2
3,10.87,31.80,7,11.06,,2,10.83,31.77,5,11.13,31.92,3,11.13,31.80,8,11.04,32.25,6,11.08,31.93,1,10.81,31.72,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(1),m,Semifinals,2
1,9.77,41.57,7,10.06,,2,9.95,41.72,5,10.08,42.00,6,10.21,42.01,8,10.08,42.33,3,9.87,41.80,4,10.10,41.82,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(1),m,Semifinals,2
1,9.91,51.48,6,9.70,,2,9.91,51.63,5,9.84,51.84,7,10.00,52.01,8,9.75,52.08,3,9.93,51.73,4,10.00,51.82,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(1),m,Semifinals,2
1,10.02,1:01.50,6,10.11,,2,10.00,1:01.63,5,10.09,1:01.93,7,10.11,1:02.12,8,10.07,1:02.15,3,10.00,1:01.73,4,10.03,1:01.85,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(1),m,Semifinals,2
1,9.90,1:11.40,7,9.89,,1,9.77,1:11.40,6,9.86,1:11.79,8,9.89,1:12.01,3,9.35,1:11.50,4,9.86,1:11.59,5,9.84,1:11.69,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(1),m,Semifinals,2
2,9.47,1:20.87,7,9.41,,1,9.37,1:20.77,5,9.37,1:21.16,8,9.43,1:21.44,3,9.47,1:20.97,4,9.48,1:21.07,6,9.50,1:21.19,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(1),m,Semifinals,2
1,9.47,1:30.34,6,9.59,,2,9.59,1:30.36,5,9.56,1:30.72,8,9.54,1:30.98,3,9.56,1:30.53,4,9.56,1:30.63,7,9.76,1:30.95,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(1),m,Semifinals,2
2,9.12,1:39.46,6,9.05,,1,8.97,1:39.33,5,9.09,1:39.81,7,9.21,1:40.19,4,9.22,1:39.75,3,8.93,1:39.56,8,9.39,1:40.34,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(1),m,Semifinals,2
2,9.02,1:48.48,6,9.15,,1,9.10,1:48.43,4,9.17,1:48.98,7,9.04,1:49.23,5,9.28,1:49.03,3,9.02,1:48.58,8,9.13,1:49.47,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(1),m,Semifinals,2
2,8.98,1:57.46,5,8.79,,1,8.96,1:57.39,4,8.81,1:57.79,6,9.22,1:58.45,7,9.56,1:58.59,3,9.00,1:57.58,8,9.24,1:58.71,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(1),m,Semifinals,2
2,8.99,2:06.45,5,8.95,,1,9.00,2:06.39,4,8.97,2:06.76,6,9.39,2:07.84,8,9.91,2:08.50,3,9.09,2:06.67,7,9.52,2:08.23,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(1),m,Semifinals,2
2,9.13,2:15.58,4,9.10,,1,9.11,2:15.50,5,9.28,2:16.04,5,9.83,2:17.648,7,10.79,2:19.265,3,9.18,2:15.85,6,9.76,2:17.972,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(1),m,Semifinals,2
