START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
1,9.22,9.22,3,9.76,9.76,2,9.66,9.66,4,10.05,10.05,5,10.05,10.05,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,m,Semifinals,2
1,13.44,22.66,2,13.30,23.06,3,13.43,23.09,5,13.45,23.50,4,13.39,23.44,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,m,Semifinals,2
1,12.74,35.40,3,12.60,35.66,2,12.34,35.43,5,12.45,35.95,4,12.40,35.84,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,m,Semifinals,2
2,11.98,47.38,3,11.90,47.56,1,11.90,47.33,5,12.18,48.13,4,12.00,47.84,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,m,Semifinals,2
2,10.23,57.61,1,9.92,57.48,3,10.34,57.67,5,11.11,59.24,4,10.07,57.91,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,m,Semifinals,2
1,9.63,1:07.24,3,10.15,1:07.63,2,9.86,1:07.53,5,11.25,1:10.49,4,9.79,1:07.70,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,m,Semifinals,2
2,9.62,1:16.86,4,9.56,1:17.19,1,9.32,1:16.85,5,11.47,1:21.96,3,9.43,1:17.13,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,m,Semifinals,2
1,9.48,1:26.34,4,9.60,1:26.79,2,9.73,1:26.58,5,11.34,1:33.30,3,9.57,1:26.70,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,m,Semifinals,2
1,9.43,1:35.77,4,9.41,1:36.20,2,9.54,1:36.12,5,11.94,1:45.24,3,9.47,1:36.17,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,m,Semifinals,2
1,9.22,1:44.99,4,9.31,1:45.51,3,9.18,1:45.30,5,11.23,1:56.47,2,9.12,1:45.29,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,m,Semifinals,2
1,8.92,1:53.91,4,9.02,1:54.53,3,9.11,1:54.41,5,11.16,2:07.63,2,9.11,1:54.40,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,m,Semifinals,2
1,9.13,2:03.04,4,9.21,2:03.74,2,9.03,2:03.44,5,11.40,2:19.03,3,9.08,2:03.48,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,m,Semifinals,2
1,9.18,2:12.22,3,9.19,2:12.93,4,9.91,2:13.35,5,11.68,2:30.71,2,8.89,2:12.37,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,m,Semifinals,2
1,9.76,2:21.974,3,9.41,2:22.335,4,10.76,2:24.102,5,13.32,2:44.026,2,9.72,2:22.083,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,m,Semifinals,2
