START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
3,12.19,12.19,4,12.29,12.29,2,12.15,12.15,1,12.15,12.15,2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",3000mRelay,w,Semifinals,2
2,9.64,21.83,4,9.77,22.07,1,9.61,21.76,3,9.71,21.86,2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",3000mRelay,w,Semifinals,2
3,9.80,31.64,4,9.79,31.86,1,9.58,31.34,2,9.69,31.55,2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",3000mRelay,w,Semifinals,2
2,9.37,41.02,3,9.38,41.24,1,9.64,40.99,4,9.72,41.27,2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",3000mRelay,w,Semifinals,2
1,9.26,50.28,4,9.71,50.95,2,9.58,50.57,3,9.54,50.81,2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",3000mRelay,w,Semifinals,2
1,9.26,59.55,4,9.21,1:00.17,2,9.20,59.78,3,9.20,1:00.01,2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",3000mRelay,w,Semifinals,2
1,9.22,1:08.77,3,9.10,1:09.27,2,9.01,1:08.79,4,9.45,1:09.47,2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",3000mRelay,w,Semifinals,2
1,9.04,1:17.81,4,9.37,1:18.64,2,9.16,1:17.96,3,8.68,1:18.16,2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",3000mRelay,w,Semifinals,2
1,9.20,1:27.02,4,9.24,1:27.89,2,9.15,1:27.11,3,9.26,1:27.42,2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",3000mRelay,w,Semifinals,2
1,9.12,1:36.15,4,9.19,1:37.08,2,9.13,1:36.25,3,9.55,1:36.98,2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",3000mRelay,w,Semifinals,2
