START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,season,competition,event,gender,round,race
0,14.405,14.405,0,14.303,14.303,2006-2007,"ISU World Cup 2006/2007, Hungary, Budapest",1000m,m,FinalB,1
0,11.726,26.132,0,11.664,25.967,2006-2007,"ISU World Cup 2006/2007, Hungary, Budapest",1000m,m,FinalB,1
0,10.876,37.008,0,10.995,36.961,2006-2007,"ISU World Cup 2006/2007, Hungary, Budapest",1000m,m,FinalB,1
0,10.845,47.853,0,11.102,48.064,2006-2007,"ISU World Cup 2006/2007, Hungary, Budapest",1000m,m,FinalB,1
0,11.254,59.106,0,11.044,59.107,2006-2007,"ISU World Cup 2006/2007, Hungary, Budapest",1000m,m,FinalB,1
0,10.407,1:09.514,0,10.421,1:09.528,2006-2007,"ISU World Cup 2006/2007, Hungary, Budapest",1000m,m,FinalB,1
0,9.067,1:18.581,0,9.067,1:18.596,2006-2007,"ISU World Cup 2006/2007, Hungary, Budapest",1000m,m,FinalB,1
0,8.607,1:27.188,0,8.927,1:27.523,2006-2007,"ISU World Cup 2006/2007, Hungary, Budapest",1000m,m,FinalB,1
0,8.645,1:35.833,0,9.452,1:36.975,2006-2007,"ISU World Cup 2006/2007, Hungary, Budapest",1000m,m,FinalB,1
