START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
2,13.36,13.36,4,13.79,13.79,1,13.04,13.04,3,13.66,13.66,2014-2015,ISU European Short Track Speed Skating Championships® 2015,5000mRelay,m,Heats,2
2,9.44,22.80,3,9.20,22.99,1,9.37,22.41,4,9.52,23.18,2014-2015,ISU European Short Track Speed Skating Championships® 2015,5000mRelay,m,Heats,2
2,9.12,31.92,3,9.06,32.05,1,9.34,31.75,4,9.07,32.25,2014-2015,ISU European Short Track Speed Skating Championships® 2015,5000mRelay,m,Heats,2
2,9.13,41.05,3,9.11,41.16,1,9.26,41.01,4,9.05,41.30,2014-2015,ISU European Short Track Speed Skating Championships® 2015,5000mRelay,m,Heats,2
2,9.52,50.57,3,9.53,50.69,1,9.34,50.35,4,9.48,50.78,2014-2015,ISU European Short Track Speed Skating Championships® 2015,5000mRelay,m,Heats,2
2,9.16,59.73,3,9.26,59.95,1,9.16,59.51,4,9.24,1:00.02,2014-2015,ISU European Short Track Speed Skating Championships® 2015,5000mRelay,m,Heats,2
2,9.29,1:09.02,3,9.19,1:09.14,1,9.22,1:08.73,4,9.25,1:09.27,2014-2015,ISU European Short Track Speed Skating Championships® 2015,5000mRelay,m,Heats,2
2,9.05,1:18.07,3,9.20,1:18.34,1,9.27,1:18.00,4,9.20,1:18.47,2014-2015,ISU European Short Track Speed Skating Championships® 2015,5000mRelay,m,Heats,2
1,8.95,1:27.02,3,9.02,1:27.36,2,9.29,1:27.29,4,8.91,1:27.38,2014-2015,ISU European Short Track Speed Skating Championships® 2015,5000mRelay,m,Heats,2
2,9.13,1:36.15,3,9.37,1:36.73,,,,1,8.74,1:36.12,2014-2015,ISU European Short Track Speed Skating Championships® 2015,5000mRelay,m,Heats,2
1,9.31,1:45.46,3,9.17,1:45.90,4,,1:51.75,2,9.43,1:45.55,2014-2015,ISU European Short Track Speed Skating Championships® 2015,5000mRelay,m,Heats,2
1,9.20,1:54.66,3,9.02,1:54.92,4,10.00,2:01.75,2,9.19,1:54.74,2014-2015,ISU European Short Track Speed Skating Championships® 2015,5000mRelay,m,Heats,2
1,9.47,2:04.13,3,9.40,2:04.32,4,8.60,2:10.35,2,9.48,2:04.22,2014-2015,ISU European Short Track Speed Skating Championships® 2015,5000mRelay,m,Heats,2
1,9.45,2:13.58,3,9.45,2:13.77,4,9.63,2:19.98,2,9.45,2:13.67,2014-2015,ISU European Short Track Speed Skating Championships® 2015,5000mRelay,m,Heats,2
1,9.41,2:22.99,3,9.43,2:23.20,4,9.29,2:29.27,2,9.42,2:23.09,2014-2015,ISU European Short Track Speed Skating Championships® 2015,5000mRelay,m,Heats,2
2,9.27,2:32.26,3,9.25,2:32.45,4,10.24,2:39.51,1,8.89,2:31.98,2014-2015,ISU European Short Track Speed Skating Championships® 2015,5000mRelay,m,Heats,2
1,9.17,2:41.43,3,9.25,2:41.70,4,9.14,2:48.65,2,9.56,2:41.54,2014-2015,ISU European Short Track Speed Skating Championships® 2015,5000mRelay,m,Heats,2
1,8.97,2:50.40,3,8.95,2:50.65,4,9.98,2:58.63,2,8.94,2:50.48,2014-2015,ISU European Short Track Speed Skating Championships® 2015,5000mRelay,m,Heats,2
1,8.87,2:59.27,3,9.28,2:59.93,4,9.82,3:08.45,2,9.28,2:59.76,2014-2015,ISU European Short Track Speed Skating Championships® 2015,5000mRelay,m,Heats,2
1,9.73,3:09.00,3,9.37,3:09.30,4,10.05,3:18.50,2,9.39,3:09.15,2014-2015,ISU European Short Track Speed Skating Championships® 2015,5000mRelay,m,Heats,2
1,8.94,3:17.94,3,9.09,3:18.39,4,9.68,3:28.18,2,9.03,3:18.18,2014-2015,ISU European Short Track Speed Skating Championships® 2015,5000mRelay,m,Heats,2
