START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
1,12.14,12.14,3,12.38,12.38,2,12.22,12.22,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",5000mRelay,m,FinalB,1
2,9.90,22.05,3,9.73,22.12,1,9.81,22.04,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",5000mRelay,m,FinalB,1
1,9.73,31.79,3,9.89,32.01,2,9.86,31.90,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",5000mRelay,m,FinalB,1
1,9.50,41.29,3,9.51,41.52,2,9.50,41.41,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",5000mRelay,m,FinalB,1
1,9.34,50.63,3,9.32,50.85,2,9.32,50.73,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",5000mRelay,m,FinalB,1
1,9.32,59.95,3,9.30,1:00.16,2,9.30,1:00.04,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",5000mRelay,m,FinalB,1
2,9.48,1:09.44,3,9.48,1:09.65,1,9.35,1:09.39,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",5000mRelay,m,FinalB,1
1,9.58,1:19.02,3,9.50,1:19.15,2,9.70,1:19.10,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",5000mRelay,m,FinalB,1
1,9.67,1:28.69,2,9.60,1:28.76,3,9.69,1:28.79,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",5000mRelay,m,FinalB,1
1,9.30,1:37.99,3,9.44,1:38.20,2,9.27,1:38.06,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",5000mRelay,m,FinalB,1
2,9.28,1:47.28,3,9.21,1:47.42,1,9.11,1:47.18,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",5000mRelay,m,FinalB,1
1,9.26,1:56.54,3,9.30,1:56.72,2,9.46,1:56.64,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",5000mRelay,m,FinalB,1
2,9.40,2:05.95,3,9.46,2:06.19,1,9.22,2:05.86,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",5000mRelay,m,FinalB,1
1,9.51,2:15.47,3,9.40,2:15.59,2,9.64,2:15.50,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",5000mRelay,m,FinalB,1
2,9.39,2:24.87,3,9.34,2:24.94,1,9.14,2:24.64,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",5000mRelay,m,FinalB,1
2,9.19,2:34.06,3,9.24,2:34.18,1,9.30,2:33.95,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",5000mRelay,m,FinalB,1
2,9.35,2:43.42,3,9.28,2:43.47,1,9.28,2:43.23,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",5000mRelay,m,FinalB,1
2,9.34,2:52.76,3,9.39,2:52.86,1,9.42,2:52.66,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",5000mRelay,m,FinalB,1
2,9.26,3:02.02,3,9.37,3:02.23,1,9.16,3:01.82,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",5000mRelay,m,FinalB,1
2,9.06,3:11.09,3,8.99,3:11.23,1,9.12,3:10.94,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",5000mRelay,m,FinalB,1
3,8.99,3:20.08,2,8.81,3:20.04,1,9.00,3:19.95,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",5000mRelay,m,FinalB,1
2,9.35,3:29.43,3,9.43,3:29.47,1,9.28,3:29.24,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",5000mRelay,m,FinalB,1
2,9.12,3:38.56,3,9.20,3:38.68,1,9.31,3:38.55,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",5000mRelay,m,FinalB,1
2,9.26,3:47.82,3,9.24,3:47.92,1,9.16,3:47.72,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",5000mRelay,m,FinalB,1
2,9.07,3:56.89,3,9.14,3:57.06,1,9.03,3:56.75,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",5000mRelay,m,FinalB,1
3,9.39,4:06.29,2,8.94,4:06.01,1,9.24,4:05.99,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",5000mRelay,m,FinalB,1
3,9.04,4:15.34,2,9.04,4:15.06,1,9.00,4:15.00,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",5000mRelay,m,FinalB,1
3,8.95,4:24.29,2,9.12,4:24.18,1,9.03,4:24.03,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",5000mRelay,m,FinalB,1
3,9.11,4:33.40,2,9.00,4:33.19,1,8.85,4:32.89,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",5000mRelay,m,FinalB,1
3,8.71,4:42.12,2,8.76,4:41.96,1,8.88,4:41.77,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",5000mRelay,m,FinalB,1
3,8.90,4:51.02,2,8.73,4:50.69,1,8.86,4:50.64,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",5000mRelay,m,FinalB,1
3,8.91,4:59.94,2,9.16,4:59.86,1,9.08,4:59.72,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",5000mRelay,m,FinalB,1
2,8.83,5:08.77,3,8.94,5:08.81,1,8.68,5:08.40,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",5000mRelay,m,FinalB,1
2,9.23,5:18.01,3,9.23,5:18.05,1,8.99,5:17.40,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",5000mRelay,m,FinalB,1
2,9.02,5:27.03,3,9.24,5:27.29,1,9.04,5:26.45,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",5000mRelay,m,FinalB,1
2,8.99,5:36.03,3,8.95,5:36.25,1,8.85,5:35.30,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",5000mRelay,m,FinalB,1
2,8.81,5:44.84,3,8.76,5:45.01,1,9.05,5:44.35,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",5000mRelay,m,FinalB,1
3,9.03,5:53.88,2,8.81,5:53.82,1,9.13,5:53.49,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",5000mRelay,m,FinalB,1
3,8.82,6:02.70,2,8.67,6:02.50,1,8.64,6:02.13,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",5000mRelay,m,FinalB,1
3,9.06,6:11.77,2,8.93,6:11.43,1,9.01,6:11.14,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",5000mRelay,m,FinalB,1
3,9.15,6:20.92,2,9.02,6:20.45,1,9.03,6:20.18,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",5000mRelay,m,FinalB,1
3,8.97,6:29.89,2,9.31,6:29.76,1,8.85,6:29.03,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",5000mRelay,m,FinalB,1
3,8.88,6:38.77,2,8.91,6:38.68,1,9.36,6:38.39,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",5000mRelay,m,FinalB,1
3,8.82,6:47.59,2,8.79,6:47.48,1,9.02,6:47.42,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",5000mRelay,m,FinalB,1
3,8.98,6:56.563,2,8.93,6:56.408,1,8.99,6:56.408,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",5000mRelay,m,FinalB,1
