START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
1,12.31,12.31,2,12.52,12.52,3,13.13,13.13,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",3000mRelay,w,Heats,2
1,9.58,21.89,2,9.48,22.00,3,9.22,22.35,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",3000mRelay,w,Heats,2
1,9.45,31.34,2,9.51,31.51,3,9.28,31.63,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",3000mRelay,w,Heats,2
1,9.51,40.85,2,9.50,41.01,3,9.43,41.06,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",3000mRelay,w,Heats,2
1,9.64,50.49,2,9.68,50.69,3,9.75,50.81,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",3000mRelay,w,Heats,2
1,9.54,1:00.03,2,9.64,1:00.33,3,9.64,1:00.45,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",3000mRelay,w,Heats,2
1,9.37,1:09.40,2,9.29,1:09.62,3,9.44,1:09.89,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",3000mRelay,w,Heats,2
1,9.30,1:18.70,2,9.31,1:18.93,3,9.15,1:19.04,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",3000mRelay,w,Heats,2
1,9.24,1:27.94,2,9.39,1:28.32,3,9.38,1:28.42,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",3000mRelay,w,Heats,2
1,9.31,1:37.25,2,9.52,1:37.84,3,9.47,1:37.89,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",3000mRelay,w,Heats,2
1,9.49,1:46.74,2,9.61,1:47.45,3,9.69,1:47.58,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",3000mRelay,w,Heats,2
1,9.64,1:56.38,2,9.75,1:57.20,3,9.72,1:57.30,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",3000mRelay,w,Heats,2
1,9.37,2:05.75,2,9.49,2:06.69,3,9.54,2:06.84,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",3000mRelay,w,Heats,2
1,9.34,2:15.09,3,9.62,2:16.31,2,9.31,2:16.15,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",3000mRelay,w,Heats,2
1,9.41,2:24.50,3,9.64,2:25.95,2,9.68,2:25.83,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",3000mRelay,w,Heats,2
1,9.41,2:33.91,3,9.80,2:35.75,2,9.83,2:35.66,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",3000mRelay,w,Heats,2
1,9.66,2:43.57,3,9.69,2:45.44,2,9.60,2:45.26,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",3000mRelay,w,Heats,2
1,9.54,2:53.11,3,11.50,2:56.94,2,11.64,2:56.90,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",3000mRelay,w,Heats,2
1,9.43,3:02.54,2,7.95,3:04.89,3,17.03,3:13.93,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",3000mRelay,w,Heats,2
1,9.43,3:11.97,2,9.33,3:14.22,,,,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",3000mRelay,w,Heats,2
1,9.47,3:21.44,3,9.43,3:23.65,2,,3:23.47,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",3000mRelay,w,Heats,2
1,9.35,3:30.79,3,9.58,3:33.23,2,9.75,3:33.22,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",3000mRelay,w,Heats,2
1,9.29,3:40.08,3,9.87,3:43.10,2,9.75,3:42.97,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",3000mRelay,w,Heats,2
1,9.80,3:49.88,3,10.01,3:53.11,2,9.95,3:52.92,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",3000mRelay,w,Heats,2
1,9.80,3:59.68,2,9.48,4:02.59,3,9.77,4:02.69,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",3000mRelay,w,Heats,2
1,9.35,4:09.03,2,9.43,4:12.02,3,9.41,4:12.10,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",3000mRelay,w,Heats,2
1,9.53,4:18.552,2,9.62,4:21.638,3,9.59,4:21.685,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",3000mRelay,w,Heats,2
