START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
2,9.06,9.06,3,9.19,9.19,7,9.75,9.75,4,9.23,9.23,1,9.03,9.03,5,9.37,9.37,6,9.50,9.50,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1500m(2),w,Semifinals,1
2,13.22,22.28,3,13.20,22.39,7,13.20,22.95,4,13.30,22.53,1,13.12,22.15,5,13.25,22.62,6,13.23,22.73,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1500m(2),w,Semifinals,1
3,12.79,35.07,2,12.66,35.05,7,12.85,35.80,5,12.84,35.37,1,12.88,35.03,6,12.85,35.47,4,12.57,35.30,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1500m(2),w,Semifinals,1
1,11.33,46.40,2,11.47,46.52,7,11.31,47.11,5,11.45,46.82,3,11.56,46.59,6,11.43,46.90,4,11.37,46.67,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1500m(2),w,Semifinals,1
2,11.57,57.97,1,11.34,57.86,7,11.54,58.65,5,11.51,58.33,3,11.49,58.08,6,11.55,58.45,4,11.53,58.20,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1500m(2),w,Semifinals,1
2,10.97,1:08.94,1,11.07,1:08.93,7,10.74,1:09.39,4,10.84,1:09.17,3,11.01,1:09.09,6,10.82,1:09.27,5,11.01,1:09.21,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1500m(2),w,Semifinals,1
2,10.26,1:19.20,3,10.37,1:19.30,7,10.32,1:19.71,1,9.92,1:19.09,4,10.27,1:19.36,5,10.21,1:19.48,6,10.35,1:19.56,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1500m(2),w,Semifinals,1
1,10.35,1:29.55,3,10.49,1:29.79,7,10.45,1:30.16,2,10.60,1:29.69,4,10.50,1:29.86,5,10.44,1:29.92,6,10.45,1:30.01,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1500m(2),w,Semifinals,1
1,10.66,1:40.21,3,10.57,1:40.36,5,10.33,1:40.49,2,10.63,1:40.32,4,10.61,1:40.47,7,10.60,1:40.52,6,10.49,1:40.50,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1500m(2),w,Semifinals,1
2,10.13,1:50.34,4,10.25,1:50.61,1,9.68,1:50.17,3,10.04,1:50.36,5,10.29,1:50.76,7,10.42,1:50.94,6,10.28,1:50.78,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1500m(2),w,Semifinals,1
2,9.86,2:00.20,4,10.02,2:00.63,1,9.86,2:00.03,5,10.44,2:00.80,3,9.60,2:00.36,6,9.95,2:00.89,7,10.14,2:00.92,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1500m(2),w,Semifinals,1
2,9.79,2:09.99,4,10.12,2:10.75,1,9.86,2:09.89,5,10.11,2:10.91,3,9.76,2:10.12,6,10.12,2:11.01,7,10.24,2:11.16,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1500m(2),w,Semifinals,1
2,10.08,2:20.07,4,10.26,2:21.01,1,10.05,2:19.94,5,10.30,2:21.21,3,10.07,2:20.19,6,10.28,2:21.29,7,10.27,2:21.43,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1500m(2),w,Semifinals,1
2,10.13,2:30.197,4,10.46,2:31.470,1,10.12,2:30.056,5,10.42,2:31.630,3,10.26,2:30.441,6,10.44,2:31.727,7,10.41,2:31.837,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1500m(2),w,Semifinals,1
