START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
1,11.76,11.76,4,12.00,12.00,3,11.93,11.93,5,12.06,12.06,2,11.87,11.87,6,12.10,12.10,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),m,Quarterfinals,3
2,18.35,30.11,4,18.69,30.69,1,17.58,29.51,5,18.83,30.89,3,18.42,30.29,6,18.85,30.95,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),m,Quarterfinals,3
2,15.07,45.18,4,15.19,45.88,1,15.29,44.80,5,15.15,46.04,3,15.16,45.45,6,15.24,46.19,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),m,Quarterfinals,3
2,13.76,58.94,4,13.57,59.45,1,13.64,58.44,5,13.55,59.59,3,13.63,59.08,6,13.44,59.63,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),m,Quarterfinals,3
2,12.59,1:11.53,4,12.51,1:11.96,1,12.89,1:11.33,5,12.55,1:12.14,3,12.56,1:11.64,6,12.62,1:12.25,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),m,Quarterfinals,3
2,11.89,1:23.42,6,11.73,1:23.69,1,11.94,1:23.27,3,11.34,1:23.48,4,11.89,1:23.53,5,11.33,1:23.58,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),m,Quarterfinals,3
3,9.80,1:33.22,6,9.74,1:33.43,5,10.03,1:33.30,1,9.58,1:33.06,4,9.75,1:33.28,2,9.55,1:33.13,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),m,Quarterfinals,3
3,9.77,1:42.99,5,9.65,1:43.08,6,9.85,1:43.15,1,9.69,1:42.75,4,9.78,1:43.06,2,9.74,1:42.87,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),m,Quarterfinals,3
4,9.36,1:52.35,3,9.20,1:52.28,6,9.38,1:52.53,1,9.32,1:52.07,5,9.33,1:52.39,2,9.29,1:52.16,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),m,Quarterfinals,3
4,9.19,2:01.54,3,9.12,2:01.40,6,9.33,2:01.86,1,9.11,2:01.18,5,9.31,2:01.70,2,9.10,2:01.26,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),m,Quarterfinals,3
4,8.94,2:10.48,3,8.93,2:10.33,6,9.13,2:10.99,1,8.93,2:10.11,5,8.91,2:10.61,2,8.97,2:10.23,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),m,Quarterfinals,3
4,8.75,2:19.23,3,8.77,2:19.10,6,9.35,2:20.34,1,8.63,2:18.74,5,8.71,2:19.32,2,8.76,2:18.99,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),m,Quarterfinals,3
4,8.89,2:28.12,2,8.88,2:27.98,6,9.73,2:30.07,1,8.60,2:27.34,5,8.82,2:28.14,3,9.01,2:28.00,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),m,Quarterfinals,3
4,9.47,2:37.590,2,8.69,2:36.671,6,10.52,2:40.599,1,8.90,2:36.24,5,9.50,2:37.647,3,9.41,2:37.411,2019-2020,ISU World Cup 2019/20 - Dresden (GER),1500m(2),m,Quarterfinals,3
