START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
1,12.67,12.67,2,12.71,12.71,3,12.84,12.84,4,12.99,12.99,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,m,FinalB,1
2,9.73,22.40,1,9.60,22.31,4,9.79,22.63,3,9.53,22.52,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,m,FinalB,1
3,9.54,31.94,2,9.51,31.82,1,8.20,30.83,4,9.67,32.19,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,m,FinalB,1
2,9.08,41.02,1,9.13,40.95,3,10.25,41.08,4,9.12,41.31,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,m,FinalB,1
2,9.24,50.26,1,9.21,50.16,3,9.30,50.38,4,9.19,50.50,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,m,FinalB,1
2,9.15,59.41,1,9.16,59.32,3,9.19,59.57,4,9.25,59.75,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,m,FinalB,1
2,8.86,1:08.27,1,8.78,1:08.10,3,8.82,1:08.39,4,8.94,1:08.69,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,m,FinalB,1
2,8.87,1:17.14,1,8.96,1:17.06,3,8.84,1:17.23,4,8.67,1:17.36,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,m,FinalB,1
3,9.11,1:26.25,1,8.98,1:26.04,2,8.88,1:26.11,4,9.06,1:26.42,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,m,FinalB,1
3,8.96,1:35.21,1,9.05,1:35.09,2,9.01,1:35.12,4,9.03,1:35.45,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,m,FinalB,1
2,9.01,1:44.22,3,9.25,1:44.34,1,8.99,1:44.11,4,8.98,1:44.43,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,m,FinalB,1
2,9.05,1:53.27,3,9.02,1:53.36,1,9.06,1:53.17,4,9.08,1:53.51,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,m,FinalB,1
2,8.87,2:02.14,3,8.88,2:02.24,1,8.87,2:02.04,4,8.86,2:02.37,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,m,FinalB,1
2,8.82,2:10.96,3,8.86,2:11.10,1,8.80,2:10.84,4,8.82,2:11.19,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,m,FinalB,1
2,8.82,2:19.78,3,8.79,2:19.89,1,8.84,2:19.68,4,9.47,2:20.66,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,m,FinalB,1
2,8.77,2:28.55,3,8.91,2:28.80,1,8.81,2:28.49,4,9.09,2:29.75,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,m,FinalB,1
1,9.04,2:37.59,3,9.10,2:37.90,2,9.19,2:37.68,4,9.24,2:38.99,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,m,FinalB,1
1,8.95,2:46.54,3,8.90,2:46.80,2,9.01,2:46.69,4,9.11,2:48.10,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,m,FinalB,1
1,8.97,2:55.51,3,8.87,2:55.67,2,8.87,2:55.56,4,8.88,2:56.98,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,m,FinalB,1
2,8.90,3:04.41,3,8.89,3:04.56,1,8.77,3:04.33,4,8.88,3:05.86,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,m,FinalB,1
2,8.92,3:13.33,3,8.93,3:13.49,1,8.95,3:13.28,4,8.74,3:14.60,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,m,FinalB,1
2,8.90,3:22.23,3,8.88,3:22.37,1,8.79,3:22.07,4,9.03,3:23.63,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,m,FinalB,1
2,8.88,3:31.11,3,9.02,3:31.39,1,8.14,3:30.21,4,9.37,3:33.00,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,m,FinalB,1
1,8.88,3:39.99,2,8.76,3:40.15,4,19.37,3:49.58,3,9.24,3:42.24,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,m,FinalB,1
1,8.90,3:48.89,2,8.76,3:48.91,4,9.26,3:58.84,3,9.05,3:51.29,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,m,FinalB,1
2,8.89,3:57.78,1,8.76,3:57.67,4,18.43,4:17.27,3,9.04,4:00.33,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,m,FinalB,1
2,8.42,4:06.208,1,8.49,4:06.163,4,10.26,4:27.538,3,9.15,4:09.488,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),3000mRelay,m,FinalB,1
