START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
4,9.67,9.67,1,9.09,9.09,2,9.24,9.24,,,,3,9.36,9.36,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",1500m,w,Heats,7
4,13.25,22.92,1,13.22,22.31,2,13.17,22.41,5,,35.49,3,13.19,22.55,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",1500m,w,Heats,7
4,12.74,35.66,1,12.78,35.09,2,12.81,35.22,,,,3,12.82,35.37,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",1500m,w,Heats,7
5,12.50,48.16,1,12.55,47.64,2,12.53,47.75,4,,47.97,3,12.48,47.85,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",1500m,w,Heats,7
5,12.36,1:00.52,1,12.36,1:00.00,2,12.37,1:00.12,4,12.40,1:00.37,3,12.38,1:00.23,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",1500m,w,Heats,7
5,12.05,1:12.57,1,12.15,1:12.15,2,12.13,1:12.25,4,12.11,1:12.48,3,12.13,1:12.36,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",1500m,w,Heats,7
5,11.78,1:24.35,1,11.79,1:23.94,3,11.78,1:24.03,2,11.48,1:23.96,4,11.81,1:24.17,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",1500m,w,Heats,7
5,10.44,1:34.79,2,10.59,1:34.53,3,10.53,1:34.56,1,10.47,1:34.43,4,10.44,1:34.61,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",1500m,w,Heats,7
5,10.49,1:45.28,4,10.66,1:45.19,3,10.44,1:45.00,1,10.48,1:44.91,2,10.32,1:44.93,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",1500m,w,Heats,7
4,9.83,1:55.11,5,10.41,1:55.60,3,9.88,1:54.88,2,9.88,1:54.79,1,9.77,1:54.70,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",1500m,w,Heats,7
3,9.66,2:04.77,5,10.48,2:06.08,4,10.04,2:04.92,1,9.93,2:04.72,2,10.03,2:04.73,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",1500m,w,Heats,7
1,9.47,2:14.24,5,10.83,2:16.91,4,10.15,2:15.07,2,9.87,2:14.59,3,10.25,2:14.98,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",1500m,w,Heats,7
1,9.67,2:23.91,5,11.46,2:28.37,4,10.30,2:25.37,2,9.97,2:24.56,3,10.28,2:25.26,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",1500m,w,Heats,7
1,9.84,2:33.750,5,11.83,2:40.199,4,10.56,2:35.927,2,10.29,2:34.843,3,10.43,2:35.690,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",1500m,w,Heats,7
