START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,START_POS_8 POSITION,START_POS_8 LAP TIME,START_POS_8 ELAPSED TIME,season,competition,event,gender,round,race
2,10.79,10.79,1,10.68,10.68,3,10.82,10.82,4,11.14,11.14,5,11.33,,7,11.44,11.44,8,11.51,11.51,6,11.36,11.36,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1500m,w,Heats,2
4,13.40,24.19,3,13.30,23.98,1,13.08,23.90,5,13.29,24.43,6,13.23,,8,13.40,24.84,7,13.16,24.67,2,12.56,23.92,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1500m,w,Heats,2
4,12.15,36.34,3,12.32,36.30,2,12.20,36.10,6,12.13,36.56,7,12.06,,8,11.99,36.83,5,11.82,36.49,1,12.17,36.09,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1500m,w,Heats,2
4,12.03,48.37,2,11.85,48.15,1,11.89,47.99,6,12.11,48.67,7,12.08,,8,12.02,48.85,5,12.05,48.54,3,12.11,48.20,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1500m,w,Heats,2
4,11.13,59.50,1,11.12,59.27,2,11.39,59.38,7,11.36,1:00.03,3,10.73,,8,11.28,1:00.13,6,11.29,59.83,5,11.50,59.70,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1500m,w,Heats,2
3,10.24,1:09.74,1,10.36,1:09.63,1,10.25,1:09.63,7,10.34,1:10.37,4,10.47,,8,10.32,1:10.45,6,10.37,1:10.20,5,10.39,1:10.09,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1500m,w,Heats,2
2,10.14,1:19.88,1,10.19,1:19.82,3,10.34,1:19.97,5,9.90,1:20.27,4,10.18,,8,10.02,1:20.47,7,10.19,1:20.39,6,10.19,1:20.28,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1500m,w,Heats,2
2,10.03,1:29.91,1,9.99,1:29.81,3,10.00,1:29.97,5,9.94,1:30.21,4,10.01,,7,9.89,1:30.36,8,10.01,1:30.40,6,10.01,1:30.29,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1500m,w,Heats,2
4,10.03,1:39.94,1,9.89,1:39.70,2,9.83,1:39.80,5,9.87,1:40.08,3,9.83,,7,9.86,1:40.22,8,10.02,1:40.42,6,9.87,1:40.16,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1500m,w,Heats,2
4,9.89,1:49.83,1,9.76,1:49.46,2,9.82,1:49.62,5,9.82,1:49.90,3,9.83,,6,9.70,1:49.92,8,9.92,1:50.34,7,9.83,1:49.99,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1500m,w,Heats,2
7,9.78,1:59.61,1,9.70,1:59.16,2,9.68,1:59.30,5,9.67,1:59.57,3,9.65,,4,9.54,1:59.46,8,10.19,2:00.53,6,9.61,1:59.60,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1500m,w,Heats,2
7,9.94,2:09.55,1,9.75,2:08.91,3,9.83,2:09.13,4,9.62,2:09.19,2,9.61,,5,9.76,2:09.22,8,10.82,2:11.35,6,9.73,2:09.33,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1500m,w,Heats,2
7,10.14,2:19.69,1,9.92,2:18.83,6,10.39,2:19.52,3,9.80,2:18.99,2,9.87,,4,9.88,2:19.10,8,11.75,2:23.10,5,9.83,2:19.16,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1500m,w,Heats,2
6,10.73,2:30.42,1,10.03,2:28.86,7,11.38,2:30.90,2,9.96,2:28.95,,,,0,9.89,2:28.99,8,12.48,2:35.58,5,9.92,2:29.08,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1500m,w,Heats,2
