START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
1,7.22,7.22,3,7.71,7.71,2,7.43,7.43,2012-2013,"2013 ISU European Championships, Malmo (SWE)",500m,w,Preliminaries,8
1,9.36,16.58,2,9.70,17.41,3,13.86,21.29,2012-2013,"2013 ISU European Championships, Malmo (SWE)",500m,w,Preliminaries,8
1,9.00,25.58,2,9.20,26.61,3,10.17,31.46,2012-2013,"2013 ISU European Championships, Malmo (SWE)",500m,w,Preliminaries,8
1,9.18,34.76,2,9.39,36.00,3,9.41,40.87,2012-2013,"2013 ISU European Championships, Malmo (SWE)",500m,w,Preliminaries,8
1,9.50,44.253,2,9.82,45.811,3,9.55,50.411,2012-2013,"2013 ISU European Championships, Malmo (SWE)",500m,w,Preliminaries,8
