START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
6,11.37,11.37,2,10.88,10.88,5,11.17,11.17,4,11.06,11.06,1,10.81,10.81,3,10.94,10.94,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1500m,w,Heats,3
6,14.11,25.48,4,14.50,25.38,1,13.91,25.08,5,14.38,25.44,3,14.52,25.33,2,14.27,25.21,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1500m,w,Heats,3
5,11.89,37.37,2,11.79,37.17,1,11.98,37.06,4,11.89,37.33,6,12.05,37.38,3,12.10,37.31,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1500m,w,Heats,3
4,11.21,48.58,3,11.31,48.48,2,11.30,48.36,5,11.35,48.68,1,10.87,48.25,6,11.50,48.81,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1500m,w,Heats,3
3,11.43,1:00.01,5,17.30,1:05.78,2,11.55,59.91,6,17.27,1:05.95,1,11.54,59.79,4,11.32,1:00.13,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1500m,w,Heats,3
3,12.15,1:12.16,5,13.99,1:19.77,2,12.19,1:12.10,6,16.27,1:22.22,1,12.17,1:11.96,4,12.14,1:12.27,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1500m,w,Heats,3
3,12.47,1:24.63,5,11.17,1:30.94,2,12.41,1:24.51,6,13.40,1:35.62,1,12.38,1:24.34,4,12.51,1:24.78,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1500m,w,Heats,3
2,11.90,1:36.53,5,10.70,1:41.64,3,12.16,1:36.67,6,13.43,1:49.05,1,12.07,1:36.41,4,12.02,1:36.80,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1500m,w,Heats,3
3,11.42,1:47.95,5,10.63,1:52.27,2,11.27,1:47.94,6,13.07,2:02.12,1,11.42,1:47.83,4,11.40,1:48.20,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1500m,w,Heats,3
3,10.77,1:58.72,5,11.02,2:03.29,1,10.26,1:58.20,6,13.38,2:15.50,2,10.48,1:58.31,4,11.28,1:59.48,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1500m,w,Heats,3
3,10.65,2:09.37,5,11.43,2:14.72,1,10.90,2:09.10,6,13.06,2:28.56,2,10.91,2:09.22,4,12.06,2:11.54,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1500m,w,Heats,3
3,10.60,2:19.97,5,11.35,2:26.07,1,10.66,2:19.76,6,14.22,2:42.78,2,10.64,2:19.86,4,12.08,2:23.62,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1500m,w,Heats,3
3,10.43,2:30.40,5,11.15,2:37.22,1,10.26,2:30.02,6,12.51,2:55.29,2,10.31,2:30.17,4,12.20,2:35.82,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1500m,w,Heats,3
3,11.23,2:41.626,0,,PEN,1,10.40,2:40.411,5,12.94,3:08.222,2,10.52,2:40.683,4,12.38,2:48.194,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",1500m,w,Heats,3
