START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
4,12.96,12.96,2,12.60,12.60,1,11.72,11.72,3,12.90,12.90,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",3000mRelay,w,Semifinals,2
2,8.33,21.29,4,8.91,21.51,1,9.42,21.14,3,8.57,21.47,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",3000mRelay,w,Semifinals,2
2,8.90,30.19,3,8.85,30.36,1,8.94,30.08,4,9.19,30.66,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",3000mRelay,w,Semifinals,2
2,9.14,39.33,3,9.06,39.42,1,9.23,39.31,4,9.08,39.74,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",3000mRelay,w,Semifinals,2
1,9.38,48.71,3,9.42,48.84,2,9.53,48.84,4,9.23,48.97,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",3000mRelay,w,Semifinals,2
1,9.16,57.87,3,9.25,58.09,2,9.17,58.01,4,9.36,58.33,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",3000mRelay,w,Semifinals,2
1,8.86,1:06.73,3,8.88,1:06.97,2,8.85,1:06.86,4,8.98,1:07.31,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",3000mRelay,w,Semifinals,2
1,8.92,1:15.65,3,9.00,1:15.97,2,8.90,1:15.76,4,8.88,1:16.19,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",3000mRelay,w,Semifinals,2
1,8.85,1:24.50,3,8.96,1:24.93,2,9.00,1:24.76,4,9.67,1:25.86,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",3000mRelay,w,Semifinals,2
1,8.89,1:33.39,3,8.95,1:33.88,2,9.12,1:33.88,4,9.26,1:35.12,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",3000mRelay,w,Semifinals,2
1,9.09,1:42.48,2,9.02,1:42.90,3,9.32,1:43.20,4,8.17,1:43.29,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",3000mRelay,w,Semifinals,2
1,9.16,1:51.64,2,8.97,1:51.87,3,9.08,1:52.28,4,9.68,1:52.97,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",3000mRelay,w,Semifinals,2
1,8.93,2:00.57,2,8.81,2:00.68,3,8.91,2:01.19,4,9.18,2:02.15,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",3000mRelay,w,Semifinals,2
1,9.01,2:09.58,2,8.99,2:09.67,3,8.95,2:10.14,4,8.51,2:10.66,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",3000mRelay,w,Semifinals,2
1,8.99,2:18.57,2,9.00,2:18.67,3,9.00,2:19.14,4,9.58,2:20.24,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",3000mRelay,w,Semifinals,2
1,9.11,2:27.68,,,,2,9.38,2:28.52,3,10.23,2:30.47,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",3000mRelay,w,Semifinals,2
2,9.28,2:36.96,1,,2:36.63,3,9.25,2:37.77,4,9.10,2:39.57,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",3000mRelay,w,Semifinals,2
2,9.35,2:46.31,1,8.93,2:45.56,3,9.21,2:46.98,4,8.90,2:48.47,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",3000mRelay,w,Semifinals,2
2,8.95,2:55.26,1,8.95,2:54.51,3,9.24,2:56.22,4,9.23,2:57.70,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",3000mRelay,w,Semifinals,2
2,8.83,3:04.09,1,9.14,3:03.65,3,9.09,3:05.31,4,8.82,3:06.52,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",3000mRelay,w,Semifinals,2
2,9.00,3:13.09,1,9.31,3:12.96,3,9.16,3:14.47,4,9.71,3:16.23,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",3000mRelay,w,Semifinals,2
2,9.06,3:22.15,1,8.99,3:21.95,3,9.38,3:23.85,4,10.29,3:26.52,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",3000mRelay,w,Semifinals,2
2,9.27,3:31.42,1,9.04,3:30.99,3,9.44,3:33.29,4,8.89,3:35.41,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",3000mRelay,w,Semifinals,2
2,9.33,3:40.75,1,9.05,3:40.04,3,9.40,3:42.69,4,9.76,3:45.17,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",3000mRelay,w,Semifinals,2
2,9.03,3:49.78,1,9.05,3:49.09,3,9.46,3:52.15,4,9.57,3:54.74,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",3000mRelay,w,Semifinals,2
2,8.94,3:58.72,1,9.16,3:58.25,3,9.33,4:01.48,4,9.74,4:04.48,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",3000mRelay,w,Semifinals,2
2,8.91,4:07.628,1,9.28,4:07.530,3,9.50,4:10.977,4,9.00,4:13.473,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",3000mRelay,w,Semifinals,2
