START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
3,9.654,9.654,1,8.988,8.988,4,9.888,9.888,2,9.478,9.478,,,,,,,2005-2006,"2006 World Junior Championships, Romania",1500M,m,Heats,12
3,11.740,21.394,1,12.031,21.019,4,11.577,21.464,2,11.735,21.212,,,,,,,2005-2006,"2006 World Junior Championships, Romania",1500M,m,Heats,12
5,11.760,33.153,2,11.720,32.739,6,11.790,33.253,4,11.867,33.079,3,,32.915,1,,32.288,2005-2006,"2006 World Junior Championships, Romania",1500M,m,Heats,12
6,11.137,44.290,2,11.176,43.914,4,10.982,44.235,5,11.198,44.276,1,10.932,43.847,3,11.778,44.065,2005-2006,"2006 World Junior Championships, Romania",1500M,m,Heats,12
5,11.231,55.520,3,11.214,55.128,4,11.269,55.503,6,11.269,55.544,2,11.245,55.091,1,10.782,54.847,2005-2006,"2006 World Junior Championships, Romania",1500M,m,Heats,12
6,11.328,1:06.848,1,11.066,1:06.194,4,11.259,1:06.761,5,11.230,1:06.774,3,11.492,1:06.582,2,11.511,1:06.357,2005-2006,"2006 World Junior Championships, Romania",1500M,m,Heats,12
5,11.270,1:18.118,3,11.654,1:17.848,6,11.448,1:18.209,4,11.344,1:18.117,2,11.179,1:17.760,1,11.219,1:17.576,2005-2006,"2006 World Junior Championships, Romania",1500M,m,Heats,12
4,10.801,1:28.919,3,10.772,1:28.619,6,10.940,1:29.149,5,10.812,1:28.929,2,10.658,1:28.417,1,10.645,1:28.220,2005-2006,"2006 World Junior Championships, Romania",1500M,m,Heats,12
4,10.067,1:38.985,2,10.251,1:38.869,5,10.245,1:39.393,6,10.683,1:39.612,3,10.542,1:38.959,1,10.582,1:38.801,2005-2006,"2006 World Junior Championships, Romania",1500M,m,Heats,12
1,9.817,1:48.802,5,10.320,1:49.189,3,9.572,1:48.964,6,10.670,1:50.281,2,9.940,1:48.899,4,10.274,1:49.075,2005-2006,"2006 World Junior Championships, Romania",1500M,m,Heats,12
2,9.879,1:58.681,3,9.587,1:58.776,4,9.827,1:58.791,6,11.116,2:01.396,1,9.747,1:58.645,5,10.301,1:59.375,2005-2006,"2006 World Junior Championships, Romania",1500M,m,Heats,12
1,10.016,2:08.696,4,10.508,2:09.283,3,10.028,2:08.818,6,11.547,2:12.943,2,10.061,2:08.705,5,9.984,2:09.359,2005-2006,"2006 World Junior Championships, Romania",1500M,m,Heats,12
2,10.372,2:19.068,5,11.894,2:21.177,3,10.408,2:19.226,6,11.925,2:24.867,1,10.352,2:19.057,4,10.621,2:19.980,2005-2006,"2006 World Junior Championships, Romania",1500M,m,Heats,12
1,10.34,2:29.406,5,11.92,2:33.089,2,10.20,2:29.422,6,12.48,2:37.347,3,10.51,2:29.559,4,11.22,2:31.197,2005-2006,"2006 World Junior Championships, Romania",1500M,m,Heats,12
