START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
3,9.51,9.51,4,9.95,9.95,1,9.35,9.35,5,10.00,10.00,2,9.37,9.37,6,10.13,10.13,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1500m,m,Heats,6
1,14.86,24.37,4,14.74,24.69,3,15.21,24.56,5,14.83,24.84,2,15.09,24.47,6,14.79,24.93,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1500m,m,Heats,6
2,12.40,36.77,5,12.93,37.62,3,12.53,37.10,6,12.88,37.72,4,12.81,37.28,1,11.71,36.64,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1500m,m,Heats,6
3,11.55,48.33,6,11.02,48.64,2,11.13,48.24,5,10.90,48.62,4,11.19,48.47,1,11.59,48.23,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1500m,m,Heats,6
1,10.89,59.23,6,10.98,59.62,5,11.11,59.36,2,10.62,59.25,4,10.83,59.31,3,11.02,59.26,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1500m,m,Heats,6
3,9.79,1:09.02,6,10.00,1:09.63,1,9.27,1:08.64,5,10.05,1:09.30,2,9.53,1:08.85,4,9.88,1:09.15,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1500m,m,Heats,6
1,9.78,1:18.80,6,9.96,1:19.60,3,10.26,1:18.90,5,9.79,1:19.10,2,9.98,1:18.83,4,9.92,1:19.07,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1500m,m,Heats,6
5,10.23,1:29.04,6,10.22,1:29.82,2,9.81,1:28.72,3,9.62,1:28.72,1,9.77,1:28.61,4,9.82,1:28.89,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1500m,m,Heats,6
4,9.28,1:38.32,6,10.39,1:40.22,3,9.60,1:38.32,1,9.33,1:38.06,2,9.46,1:38.07,5,9.58,1:38.48,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1500m,m,Heats,6
4,9.76,1:48.09,6,10.58,1:50.80,3,9.66,1:47.99,1,9.81,1:47.87,2,9.89,1:47.96,5,9.69,1:48.18,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1500m,m,Heats,6
5,9.94,1:58.03,6,10.91,2:01.72,3,9.75,1:57.74,1,9.67,1:57.54,2,9.64,1:57.61,4,9.66,1:57.84,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1500m,m,Heats,6
5,10.12,2:08.16,6,22.38,2:24.10,3,9.51,2:07.25,1,9.62,2:07.17,2,9.63,2:07.25,4,9.59,2:07.44,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1500m,m,Heats,6
5,11.23,2:19.40,6,12.20,2:36.31,3,9.56,2:16.81,1,9.52,2:16.69,2,9.56,2:16.81,4,9.68,2:17.12,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1500m,m,Heats,6
5,14.46,2:33.855,6,,2:36.293,1,9.46,2:26.265,3,9.70,2:26.382,2,9.52,2:26.325,4,9.93,2:27.045,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1500m,m,Heats,6
