START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
2,9.34,9.34,4,9.65,,1,9.16,9.16,6,9.84,9.84,3,9.52,9.52,7,10.02,10.02,5,9.80,9.80,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,w,Rep.Semifinals,1
2,12.03,21.37,6,12.08,,1,12.13,21.29,4,11.77,21.61,3,11.96,21.48,7,11.96,21.98,5,11.82,21.62,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,w,Rep.Semifinals,1
2,11.83,33.20,6,11.97,,1,11.80,33.09,3,11.74,33.35,5,12.04,33.52,7,11.90,33.88,4,11.88,33.50,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,w,Rep.Semifinals,1
2,11.88,45.08,7,11.89,,1,11.83,44.92,3,11.85,45.20,5,11.89,45.41,6,11.62,45.50,4,11.80,45.30,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,w,Rep.Semifinals,1
2,11.44,56.52,7,11.52,,1,11.49,56.41,4,11.55,56.75,5,11.46,56.87,6,11.51,57.01,3,11.30,56.60,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,w,Rep.Semifinals,1
3,10.73,1:07.25,7,10.72,,2,10.78,1:07.19,4,10.68,1:07.43,5,10.68,1:07.55,6,10.67,1:07.68,1,10.54,1:07.14,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,w,Rep.Semifinals,1
4,10.26,1:17.51,7,9.84,,3,10.27,1:17.46,1,9.89,1:17.32,5,10.02,1:17.57,6,9.92,1:17.60,2,10.22,1:17.36,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,w,Rep.Semifinals,1
4,9.91,1:27.42,7,10.00,,2,9.79,1:27.25,1,9.85,1:27.17,5,9.95,1:27.52,6,9.94,1:27.54,2,9.89,1:27.25,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,w,Rep.Semifinals,1
5,9.82,1:37.24,6,9.64,,2,9.79,1:37.04,1,9.75,1:36.92,3,9.61,1:37.13,7,9.99,1:37.53,4,9.90,1:37.15,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,w,Rep.Semifinals,1
5,9.42,1:46.66,6,9.42,,4,9.48,1:46.52,1,9.47,1:46.39,2,9.35,1:46.48,7,9.44,1:46.97,3,9.34,1:46.49,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,w,Rep.Semifinals,1
4,9.38,1:56.04,5,9.46,,6,9.68,1:56.20,1,9.28,1:55.67,3,9.30,1:55.78,7,9.42,1:56.39,2,9.26,1:55.75,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,w,Rep.Semifinals,1
2,9.36,2:05.40,3,9.25,,5,9.84,2:06.04,1,9.29,2:04.96,6,31.18,2:26.96,4,9.30,2:05.69,7,37.86,2:33.61,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,w,Rep.Semifinals,1
3,9.85,2:15.25,5,16.41,,4,10.88,2:16.92,1,9.54,2:14.50,6,16.43,2:43.39,2,9.37,2:15.06,7,14.66,2:48.27,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,w,Rep.Semifinals,1
3,10.79,2:26.047,5,14.78,,4,12.79,2:29.711,1,9.77,2:24.27,5,12.08,2:55.470,2,9.70,2:24.76,6,11.87,3:00.145,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1500m,w,Rep.Semifinals,1
