START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
1,13.86,13.86,3,14.21,14.21,4,14.31,14.31,5,14.36,14.36,2,14.09,14.09,6,14.50,14.50,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1000m(2),w,Rep.Semifinals,1
1,10.47,24.33,3,10.37,24.58,4,10.33,24.64,4,10.28,24.64,2,10.39,24.48,6,10.25,24.75,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1000m(2),w,Rep.Semifinals,1
1,9.95,34.28,3,9.91,34.49,4,9.94,34.58,6,10.17,34.81,2,9.92,34.40,5,9.93,34.68,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1000m(2),w,Rep.Semifinals,1
1,9.77,44.05,3,9.75,44.24,4,9.75,44.33,6,9.76,44.57,2,9.71,44.11,5,9.81,44.49,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1000m(2),w,Rep.Semifinals,1
2,9.34,53.39,3,9.21,53.45,4,9.25,53.58,6,9.57,54.14,1,9.14,53.25,5,9.41,53.90,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1000m(2),w,Rep.Semifinals,1
3,9.31,1:02.70,2,9.16,1:02.61,4,9.21,1:02.79,6,9.60,1:03.74,1,9.17,1:02.42,5,9.35,1:03.25,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1000m(2),w,Rep.Semifinals,1
3,9.36,1:12.06,2,9.28,1:11.89,4,9.34,1:12.13,6,9.87,1:13.61,1,9.31,1:11.73,5,9.45,1:12.70,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1000m(2),w,Rep.Semifinals,1
4,9.64,1:21.70,2,9.35,1:21.24,3,9.48,1:21.61,6,10.25,1:23.86,1,9.34,1:21.07,5,9.64,1:22.34,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1000m(2),w,Rep.Semifinals,1
4,10.33,1:32.038,2,9.58,1:30.82,3,9.62,1:31.237,6,10.63,1:34.493,1,9.66,1:30.73,5,9.79,1:32.131,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1000m(2),w,Rep.Semifinals,1
