START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
6,11.28,11.28,1,10.81,10.81,4,10.99,10.99,3,10.92,10.92,5,11.15,11.15,7,11.53,11.53,2,10.89,10.89,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(2),m,Rep.Heats,2
6,13.77,25.05,3,13.86,24.67,1,13.41,24.40,2,13.67,24.59,5,13.62,24.77,7,13.70,25.23,4,13.87,24.76,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(2),m,Rep.Heats,2
6,13.26,38.31,3,13.19,37.86,1,13.15,37.55,2,13.15,37.74,5,13.36,38.13,7,13.24,38.47,4,13.22,37.98,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(2),m,Rep.Heats,2
5,12.15,50.46,4,12.57,50.43,2,12.72,50.27,1,12.46,50.20,6,12.46,50.59,7,12.30,50.77,3,12.36,50.34,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(2),m,Rep.Heats,2
1,10.51,1:00.97,3,10.62,1:01.05,4,10.88,1:01.15,1,10.77,1:00.97,6,10.71,1:01.30,7,10.74,1:01.51,5,10.84,1:01.18,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(2),m,Rep.Heats,2
3,10.63,1:11.60,2,10.51,1:11.56,5,10.72,1:11.87,1,10.53,1:11.50,6,10.66,1:11.96,7,10.58,1:12.09,4,10.58,1:11.76,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(2),m,Rep.Heats,2
3,10.57,1:22.17,2,10.49,1:22.05,6,10.57,1:22.44,1,10.44,1:21.94,5,10.42,1:22.38,7,10.48,1:22.57,4,10.53,1:22.29,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(2),m,Rep.Heats,2
3,10.04,1:32.21,2,10.10,1:32.15,6,10.07,1:32.51,1,10.11,1:32.05,5,9.94,1:32.32,7,10.10,1:32.67,4,10.02,1:32.31,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(2),m,Rep.Heats,2
3,9.50,1:41.71,2,9.50,1:41.65,6,9.57,1:42.08,1,9.52,1:41.57,4,9.43,1:41.75,7,9.57,1:42.24,5,9.61,1:41.92,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(2),m,Rep.Heats,2
3,9.51,1:51.22,2,9.48,1:51.13,6,9.48,1:51.56,1,9.47,1:51.04,4,9.56,1:51.31,7,9.46,1:51.70,5,9.51,1:51.43,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(2),m,Rep.Heats,2
3,9.37,2:00.59,1,9.26,2:00.39,6,9.41,2:00.97,2,9.45,2:00.49,4,9.38,2:00.69,7,9.56,2:01.26,5,9.50,2:00.93,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(2),m,Rep.Heats,2
3,9.29,2:09.88,1,9.26,2:09.65,5,9.16,2:10.13,2,9.25,2:09.74,4,9.27,2:09.96,7,9.69,2:10.95,6,9.51,2:10.44,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(2),m,Rep.Heats,2
3,9.15,2:19.03,1,9.23,2:18.88,5,9.24,2:19.37,2,9.18,2:18.92,4,9.31,2:19.27,7,9.89,2:20.84,6,9.67,2:20.11,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(2),m,Rep.Heats,2
3,9.24,2:28.266,1,9.28,2:28.16,5,9.46,2:28.808,2,9.32,2:28.24,4,9.29,2:28.551,7,10.20,2:31.017,6,10.17,2:30.267,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(2),m,Rep.Heats,2
