START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
4,8.645,8.645,1,7.800,7.800,2,8.006,8.006,5,8.797,8.797,3,8.523,8.523,2005-2006,"2005 World Cup 2, Korea",1500M,m,Heats,7
4,10.379,19.024,1,10.766,18.565,3,10.804,18.809,5,10.543,19.339,2,10.267,18.789,2005-2006,"2005 World Cup 2, Korea",1500M,m,Heats,7
4,10.699,29.723,1,10.689,29.254,2,10.571,29.379,5,10.640,29.978,3,10.824,29.612,2005-2006,"2005 World Cup 2, Korea",1500M,m,Heats,7
3,10.373,40.095,1,10.658,39.911,4,10.877,40.256,5,10.609,40.586,2,10.419,40.031,2005-2006,"2005 World Cup 2, Korea",1500M,m,Heats,7
3,10.697,50.792,1,10.727,50.638,4,10.648,50.903,5,10.614,51.200,2,10.709,50.740,2005-2006,"2005 World Cup 2, Korea",1500M,m,Heats,7
3,11.045,1:01.837,1,11.041,1:01.679,4,11.069,1:01.972,5,11.051,1:02.251,2,10.953,1:01.692,2005-2006,"2005 World Cup 2, Korea",1500M,m,Heats,7
3,11.494,1:13.331,1,11.466,1:13.144,4,11.432,1:13.403,5,11.427,1:13.678,2,11.502,1:13.193,2005-2006,"2005 World Cup 2, Korea",1500M,m,Heats,7
3,11.690,1:25.020,1,11.658,1:24.802,4,11.759,1:25.162,5,11.781,1:25.458,2,11.638,1:24.831,2005-2006,"2005 World Cup 2, Korea",1500M,m,Heats,7
3,11.527,1:36.547,1,11.455,1:36.256,4,11.483,1:36.644,5,11.403,1:36.861,2,11.505,1:36.336,2005-2006,"2005 World Cup 2, Korea",1500M,m,Heats,7
3,10.272,1:46.818,2,10.381,1:46.637,5,10.798,1:47.442,4,10.347,1:47.207,1,10.298,1:46.634,2005-2006,"2005 World Cup 2, Korea",1500M,m,Heats,7
2,9.919,1:56.737,3,10.193,1:56.829,5,11.184,1:58.625,4,9.823,1:57.029,1,9.882,1:56.515,2005-2006,"2005 World Cup 2, Korea",1500M,m,Heats,7
2,9.703,2:06.440,4,9.993,2:06.822,5,23.379,2:22.004,3,9.675,2:06.704,1,9.732,2:06.247,2005-2006,"2005 World Cup 2, Korea",1500M,m,Heats,7
2,9.493,2:15.932,4,9.919,2:16.740,5,12.512,2:34.516,3,9.527,2:16.231,1,9.422,2:15.669,2005-2006,"2005 World Cup 2, Korea",1500M,m,Heats,7
3,9.76,2:25.684,4,10.61,2:27.341,5,0.05,2:34.566,2,9.31,2:25.536,1,9.65,2:25.314,2005-2006,"2005 World Cup 2, Korea",1500M,m,Heats,7
