START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
2,11.34,11.34,3,11.35,11.35,4,11.52,11.52,5,11.70,11.70,1,11.02,11.02,6,11.85,,7,12.01,12.01,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1500m,m,Rep.Quarterfinals,4
2,11.30,22.64,3,11.87,23.22,4,11.75,23.27,5,11.69,23.39,1,11.10,22.12,6,11.66,,7,11.80,23.81,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1500m,m,Rep.Quarterfinals,4
2,9.76,32.40,6,9.99,33.21,3,9.57,32.84,4,9.50,32.89,1,9.56,31.68,5,9.58,,7,9.57,33.38,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1500m,m,Rep.Quarterfinals,4
2,9.83,42.23,5,9.33,42.54,4,9.57,42.41,3,9.41,42.30,1,9.24,40.92,7,37.50,,6,9.34,42.72,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1500m,m,Rep.Quarterfinals,4
2,9.82,52.05,5,9.81,52.35,4,9.83,52.24,3,9.84,52.14,1,9.27,50.19,7,22.90,,6,9.80,52.52,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1500m,m,Rep.Quarterfinals,4
5,9.91,1:01.96,4,9.55,1:01.90,3,9.65,1:01.89,2,9.61,1:01.75,1,9.33,59.52,7,20.76,,6,9.60,1:02.12,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1500m,m,Rep.Quarterfinals,4
4,9.53,1:11.49,3,9.50,1:11.40,5,9.73,1:11.62,2,9.54,1:11.29,1,9.49,1:09.01,7,20.65,,6,9.61,1:11.73,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1500m,m,Rep.Quarterfinals,4
4,9.48,1:20.97,3,9.49,1:20.89,5,9.48,1:21.10,2,9.50,1:20.79,1,9.71,1:18.72,7,24.27,,6,9.58,1:21.31,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1500m,m,Rep.Quarterfinals,4
4,9.54,1:30.51,2,9.50,1:30.39,5,9.53,1:30.63,3,9.67,1:30.46,1,9.83,1:28.55,,,,6,9.43,1:30.74,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1500m,m,Rep.Quarterfinals,4
3,9.55,1:40.06,2,9.57,1:39.96,4,9.63,1:40.26,6,11.56,1:42.02,1,9.99,1:38.54,,,,5,9.62,1:40.36,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1500m,m,Rep.Quarterfinals,4
3,9.67,1:49.73,2,9.68,1:49.64,5,10.32,1:50.58,6,13.11,1:55.13,1,10.25,1:48.79,,,,4,9.54,1:49.90,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1500m,m,Rep.Quarterfinals,4
2,9.58,1:59.31,3,10.00,1:59.64,5,11.09,2:01.67,6,17.13,2:12.26,1,10.47,1:59.26,,,,4,9.77,1:59.67,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1500m,m,Rep.Quarterfinals,4
1,9.63,2:08.94,4,10.27,2:09.91,5,11.34,2:13.01,6,16.68,2:28.94,3,10.58,2:09.84,,,,2,9.64,2:09.31,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1500m,m,Rep.Quarterfinals,4
1,9.93,2:18.87,3,10.69,2:20.60,5,11.85,2:24.861,6,14.36,2:43.304,4,10.87,2:20.714,,,,2,10.07,2:19.38,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1500m,m,Rep.Quarterfinals,4
