START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
2,12.37,12.37,3,12.39,12.39,4,12.60,12.60,1,12.22,12.22,2016-2017,"ISU World Cup 2016/17 - Salt Lake City, UT (USA)",3000mRelay,w,Semifinals,2
3,9.62,21.99,2,9.50,21.89,4,9.51,22.11,1,9.60,21.82,2016-2017,"ISU World Cup 2016/17 - Salt Lake City, UT (USA)",3000mRelay,w,Semifinals,2
3,9.44,31.43,2,9.40,31.29,4,9.44,31.55,1,9.28,31.10,2016-2017,"ISU World Cup 2016/17 - Salt Lake City, UT (USA)",3000mRelay,w,Semifinals,2
3,9.36,40.79,2,9.40,40.69,4,9.32,40.87,1,9.48,40.58,2016-2017,"ISU World Cup 2016/17 - Salt Lake City, UT (USA)",3000mRelay,w,Semifinals,2
3,9.18,49.97,2,9.18,49.87,4,9.37,50.24,1,9.18,49.76,2016-2017,"ISU World Cup 2016/17 - Salt Lake City, UT (USA)",3000mRelay,w,Semifinals,2
3,9.07,59.04,2,9.01,58.88,4,9.18,59.42,1,9.05,58.81,2016-2017,"ISU World Cup 2016/17 - Salt Lake City, UT (USA)",3000mRelay,w,Semifinals,2
3,9.05,1:08.09,2,9.08,1:07.96,4,9.08,1:08.50,1,9.06,1:07.87,2016-2017,"ISU World Cup 2016/17 - Salt Lake City, UT (USA)",3000mRelay,w,Semifinals,2
3,9.21,1:17.30,2,9.22,1:17.18,4,8.90,1:17.40,1,9.21,1:17.08,2016-2017,"ISU World Cup 2016/17 - Salt Lake City, UT (USA)",3000mRelay,w,Semifinals,2
3,9.13,1:26.43,2,9.13,1:26.31,4,9.20,1:26.60,1,9.12,1:26.20,2016-2017,"ISU World Cup 2016/17 - Salt Lake City, UT (USA)",3000mRelay,w,Semifinals,2
3,9.11,1:35.54,2,9.16,1:35.47,4,9.04,1:35.64,1,9.18,1:35.38,2016-2017,"ISU World Cup 2016/17 - Salt Lake City, UT (USA)",3000mRelay,w,Semifinals,2
3,9.14,1:44.68,2,9.13,1:44.60,4,9.32,1:44.96,1,9.08,1:44.46,2016-2017,"ISU World Cup 2016/17 - Salt Lake City, UT (USA)",3000mRelay,w,Semifinals,2
3,8.88,1:53.56,2,8.86,1:53.46,4,9.20,1:54.16,1,8.90,1:53.36,2016-2017,"ISU World Cup 2016/17 - Salt Lake City, UT (USA)",3000mRelay,w,Semifinals,2
2,8.96,2:02.52,3,9.19,2:02.65,4,9.06,2:03.22,1,9.05,2:02.41,2016-2017,"ISU World Cup 2016/17 - Salt Lake City, UT (USA)",3000mRelay,w,Semifinals,2
2,9.13,2:11.65,3,9.17,2:11.82,4,8.84,2:12.06,1,9.21,2:11.62,2016-2017,"ISU World Cup 2016/17 - Salt Lake City, UT (USA)",3000mRelay,w,Semifinals,2
2,9.29,2:20.94,3,9.34,2:21.16,4,9.20,2:21.26,1,8.96,2:20.58,2016-2017,"ISU World Cup 2016/17 - Salt Lake City, UT (USA)",3000mRelay,w,Semifinals,2
2,8.85,2:29.79,3,9.14,2:30.30,4,9.10,2:30.36,1,8.85,2:29.43,2016-2017,"ISU World Cup 2016/17 - Salt Lake City, UT (USA)",3000mRelay,w,Semifinals,2
2,8.84,2:38.63,3,9.03,2:39.33,4,9.11,2:39.47,1,8.80,2:38.23,2016-2017,"ISU World Cup 2016/17 - Salt Lake City, UT (USA)",3000mRelay,w,Semifinals,2
1,8.78,2:47.41,3,8.91,2:48.24,4,30.67,3:10.14,2,9.25,2:47.48,2016-2017,"ISU World Cup 2016/17 - Salt Lake City, UT (USA)",3000mRelay,w,Semifinals,2
1,8.96,2:56.37,3,9.19,2:57.43,,,,2,9.05,2:56.53,2016-2017,"ISU World Cup 2016/17 - Salt Lake City, UT (USA)",3000mRelay,w,Semifinals,2
1,8.87,3:05.24,3,8.82,3:06.25,4,,3:19.99,2,8.90,3:05.43,2016-2017,"ISU World Cup 2016/17 - Salt Lake City, UT (USA)",3000mRelay,w,Semifinals,2
1,8.79,3:14.03,3,8.79,3:15.04,4,10.01,3:30.00,2,8.78,3:14.21,2016-2017,"ISU World Cup 2016/17 - Salt Lake City, UT (USA)",3000mRelay,w,Semifinals,2
1,8.92,3:22.95,3,9.02,3:24.06,4,9.80,3:39.80,2,8.89,3:23.10,2016-2017,"ISU World Cup 2016/17 - Salt Lake City, UT (USA)",3000mRelay,w,Semifinals,2
1,9.06,3:32.01,3,9.02,3:33.08,4,9.66,3:49.46,2,9.02,3:32.12,2016-2017,"ISU World Cup 2016/17 - Salt Lake City, UT (USA)",3000mRelay,w,Semifinals,2
1,8.96,3:40.97,3,9.01,3:42.09,4,9.38,3:58.84,2,9.06,3:41.18,2016-2017,"ISU World Cup 2016/17 - Salt Lake City, UT (USA)",3000mRelay,w,Semifinals,2
1,8.98,3:49.95,3,9.39,3:51.48,4,9.64,4:08.48,2,9.05,3:50.23,2016-2017,"ISU World Cup 2016/17 - Salt Lake City, UT (USA)",3000mRelay,w,Semifinals,2
1,8.95,3:58.90,3,8.90,4:00.38,4,9.64,4:18.12,2,8.92,3:59.15,2016-2017,"ISU World Cup 2016/17 - Salt Lake City, UT (USA)",3000mRelay,w,Semifinals,2
1,8.85,4:07.75,3,9.05,4:09.43,4,7.98,4:26.10,2,8.74,4:07.89,2016-2017,"ISU World Cup 2016/17 - Salt Lake City, UT (USA)",3000mRelay,w,Semifinals,2
