START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
3,11.07,11.07,2,10.92,10.92,1,10.79,10.79,4,11.27,,5,11.47,11.47,2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(2),m,Rep.Quarterfinals,3
3,15.30,26.37,2,15.25,26.17,1,15.23,26.02,4,15.26,,5,15.25,26.72,2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(2),m,Rep.Quarterfinals,3
3,13.59,39.96,2,13.63,39.80,1,13.63,39.65,4,13.58,,5,13.60,40.32,2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(2),m,Rep.Quarterfinals,3
3,13.05,53.01,1,13.04,52.84,2,13.26,52.91,4,13.05,,5,13.10,53.42,2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(2),m,Rep.Quarterfinals,3
3,12.35,1:05.36,1,12.36,1:05.20,2,12.44,1:05.35,4,12.37,,5,12.30,1:05.72,2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(2),m,Rep.Quarterfinals,3
1,9.78,1:15.14,2,10.03,1:15.23,3,10.02,1:15.37,4,9.98,,5,9.91,1:15.63,2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(2),m,Rep.Quarterfinals,3
1,10.20,1:25.34,3,10.20,1:25.43,2,10.03,1:25.40,4,10.07,,5,10.09,1:25.72,2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(2),m,Rep.Quarterfinals,3
1,9.56,1:34.90,4,9.68,1:35.11,3,9.63,1:35.03,1,9.32,,5,9.67,1:35.39,2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(2),m,Rep.Quarterfinals,3
2,9.30,1:44.20,4,9.28,1:44.39,3,9.27,1:44.30,1,9.22,,5,9.15,1:44.54,2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(2),m,Rep.Quarterfinals,3
2,9.35,1:53.55,3,9.30,1:53.69,4,9.55,1:53.85,1,9.40,,5,9.50,1:54.04,2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(2),m,Rep.Quarterfinals,3
1,9.09,2:02.64,4,9.17,2:02.86,3,9.00,2:02.85,2,9.21,,5,9.27,2:03.31,2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(2),m,Rep.Quarterfinals,3
1,9.06,2:11.70,4,9.12,2:11.98,3,9.06,2:11.91,2,9.06,,5,9.64,2:12.95,2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(2),m,Rep.Quarterfinals,3
1,9.24,2:20.94,4,9.20,2:21.18,3,9.18,2:21.09,2,9.25,,5,9.94,2:22.89,2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(2),m,Rep.Quarterfinals,3
3,9.53,2:30.47,4,9.35,2:30.53,0,9.29,2:30.38,,,,4,10.17,2:33.064,2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(2),m,Rep.Quarterfinals,3
