START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
3,10.75,10.75,5,10.90,10.90,,,,4,10.89,10.89,2,10.69,10.69,6,11.08,11.08,1,10.55,10.55,2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1500m,m,Quarterfinals,1
3,14.61,25.36,5,14.61,25.51,,,,4,14.56,25.45,2,14.55,25.24,6,14.66,25.74,1,14.53,25.08,2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1500m,m,Quarterfinals,1
3,13.00,38.36,4,12.94,38.45,,,,5,13.05,38.50,2,13.01,38.25,6,13.02,38.76,1,13.03,38.11,2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1500m,m,Quarterfinals,1
4,11.10,49.46,1,10.56,49.01,,,,5,11.13,49.63,3,11.04,49.29,6,11.01,49.77,2,11.05,49.16,2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1500m,m,Quarterfinals,1
3,10.49,59.95,1,10.72,59.73,,,,4,10.33,59.96,5,10.78,1:00.07,6,10.44,1:00.21,2,10.71,59.87,2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1500m,m,Quarterfinals,1
3,10.69,1:10.64,1,10.72,1:10.45,,,,4,10.77,1:10.73,6,10.78,1:10.85,5,10.58,1:10.79,2,10.70,1:10.57,2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1500m,m,Quarterfinals,1
5,10.24,1:20.88,1,10.12,1:20.57,,,,4,10.04,1:20.77,6,10.17,1:21.02,3,9.96,1:20.75,2,10.12,1:20.69,2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1500m,m,Quarterfinals,1
5,9.97,1:30.85,1,9.93,1:30.50,,,,2,9.78,1:30.55,6,10.00,1:31.02,4,10.01,1:30.76,3,9.92,1:30.61,2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1500m,m,Quarterfinals,1
2,9.29,1:40.14,5,10.00,1:40.50,,,,1,9.49,1:40.04,6,9.53,1:40.55,4,9.69,1:40.45,3,9.70,1:40.31,2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1500m,m,Quarterfinals,1
2,9.47,1:49.61,6,9.89,1:50.39,,,,1,9.44,1:49.48,4,9.28,1:49.83,5,9.39,1:49.84,3,9.42,1:49.73,2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1500m,m,Quarterfinals,1
2,9.57,1:59.18,6,10.24,2:00.63,,,,1,9.66,1:59.14,5,9.62,1:59.45,4,9.55,1:59.39,3,9.58,1:59.31,2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1500m,m,Quarterfinals,1
2,9.59,2:08.77,6,10.67,2:11.30,,,,1,9.37,2:08.51,5,9.64,2:09.09,4,9.65,2:09.04,3,9.64,2:08.95,2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1500m,m,Quarterfinals,1
2,9.28,2:18.05,6,11.18,2:22.48,,,,1,9.35,2:17.86,5,9.88,2:18.97,4,9.53,2:18.57,3,9.49,2:18.44,2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1500m,m,Quarterfinals,1
2,9.71,2:27.760,6,11.44,2:33.914,0,,DNS,1,9.65,2:27.509,5,10.20,2:29.170,4,9.68,2:28.247,3,9.63,2:28.070,2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1500m,m,Quarterfinals,1
