START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,START_POS_8 POSITION,START_POS_8 LAP TIME,START_POS_8 ELAPSED TIME,season,competition,event,gender,round,race
4,10.44,10.44,3,10.43,10.43,7,10.78,10.78,2,10.28,10.28,8,11.09,11.09,1,10.22,10.22,5,10.56,,6,10.68,10.68,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),w,Heats,3
2,13.48,23.92,1,13.34,23.77,6,13.63,24.41,4,13.97,24.25,8,13.56,24.65,3,13.93,24.15,5,13.79,,7,13.77,24.45,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),w,Heats,3
2,13.08,37.00,1,13.12,36.89,6,12.90,37.31,8,13.46,37.71,7,12.82,37.47,3,13.01,37.16,5,12.92,,4,12.81,37.26,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),w,Heats,3
1,12.32,49.32,4,12.57,49.46,7,12.49,49.80,8,12.23,49.94,2,11.90,49.37,3,12.27,49.43,5,12.29,,6,12.43,49.69,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),w,Heats,3
2,10.91,1:00.23,5,11.07,1:00.53,7,10.90,1:00.70,8,10.89,1:00.83,1,10.82,1:00.19,3,10.97,1:00.40,6,11.03,,3,10.71,1:00.40,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),w,Heats,3
1,10.13,1:10.36,5,10.28,1:10.81,7,10.32,1:11.02,8,10.28,1:11.11,3,10.39,1:10.58,4,10.30,1:10.70,6,10.33,,2,10.04,1:10.44,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),w,Heats,3
1,10.56,1:20.92,5,10.51,1:21.32,7,10.39,1:21.41,8,10.50,1:21.61,4,10.61,1:21.19,2,10.33,1:21.03,6,10.47,,2,10.59,1:21.03,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),w,Heats,3
2,9.76,1:30.68,5,9.67,1:30.99,6,9.66,1:31.07,8,9.81,1:31.42,4,9.70,1:30.89,1,9.59,1:30.62,7,9.85,,3,9.74,1:30.77,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),w,Heats,3
1,9.95,1:40.63,5,9.96,1:40.95,6,9.97,1:41.04,8,9.75,1:41.17,4,9.92,1:40.81,2,10.02,1:40.64,7,9.91,,3,10.03,1:40.80,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),w,Heats,3
2,9.86,1:50.49,5,9.87,1:50.82,6,9.83,1:50.87,7,10.86,1:52.03,1,9.60,1:50.41,3,9.97,1:50.61,8,36.13,,4,9.92,1:50.72,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),w,Heats,3
2,9.89,2:00.38,5,9.91,2:00.73,6,9.93,2:00.80,7,12.02,2:04.05,1,9.89,2:00.30,3,9.91,2:00.52,8,24.53,2:41.81,4,9.91,2:00.63,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),w,Heats,3
3,10.16,2:10.54,5,10.03,2:10.76,6,10.03,2:10.83,7,12.81,2:16.86,1,10.03,2:10.33,2,9.95,2:10.47,,,,4,10.05,2:10.68,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),w,Heats,3
3,10.27,2:20.81,5,10.17,2:20.93,6,10.23,2:21.06,7,14.17,2:31.03,1,10.25,2:20.58,2,10.25,2:20.72,,,,4,10.23,2:20.91,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),w,Heats,3
3,10.24,2:31.05,5,10.25,2:31.18,6,10.39,2:31.45,7,13.26,2:44.29,1,10.27,2:30.85,2,10.22,2:30.94,,,,4,10.18,2:31.09,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),w,Heats,3
