START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
1,9.19,9.19,2,9.35,9.35,,,,3,9.49,9.49,5,13.82,13.82,4,9.59,9.59,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,w,Quarterfinals,1
3,13.33,22.52,2,13.17,22.52,,,,1,13.03,22.52,5,10.59,24.41,4,12.93,22.52,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,w,Quarterfinals,1
5,11.13,33.65,2,10.94,33.46,1,,33.17,3,11.02,33.54,6,9.98,34.39,4,11.04,33.56,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,w,Quarterfinals,1
5,10.80,44.45,2,10.73,44.19,1,10.95,44.12,4,10.88,44.42,6,10.34,44.73,3,10.83,44.39,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,w,Quarterfinals,1
2,10.28,54.73,1,10.52,54.71,3,10.62,54.74,5,10.57,54.99,6,10.56,55.29,4,10.58,54.97,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,w,Quarterfinals,1
1,10.36,1:05.09,2,10.40,1:05.11,4,10.61,1:05.35,5,10.44,1:05.43,6,10.91,1:06.20,3,10.19,1:05.16,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,w,Quarterfinals,1
4,10.24,1:15.33,1,10.03,1:15.14,2,9.80,1:15.15,5,10.02,1:15.45,6,11.25,1:17.45,3,10.07,1:15.23,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,w,Quarterfinals,1
2,9.57,1:24.90,1,9.62,1:24.76,3,9.82,1:24.97,4,9.53,1:24.98,6,11.62,1:29.07,5,9.82,1:25.05,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,w,Quarterfinals,1
2,9.99,1:34.89,1,10.09,1:34.85,5,10.09,1:35.06,3,10.04,1:35.02,6,12.24,1:41.31,4,9.97,1:35.02,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,w,Quarterfinals,1
3,10.22,1:45.11,1,9.95,1:44.80,2,10.04,1:45.10,4,10.14,1:45.16,6,12.20,1:53.51,5,10.14,1:45.16,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,w,Quarterfinals,1
2,10.02,1:55.13,1,10.27,1:55.07,5,10.50,1:55.60,4,10.00,1:55.16,6,13.49,2:07.00,3,9.98,1:55.14,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,w,Quarterfinals,1
1,9.86,2:04.99,3,10.10,2:05.17,5,10.58,2:06.18,2,9.94,2:05.10,6,13.23,2:20.23,4,10.22,2:05.36,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,w,Quarterfinals,1
1,9.55,2:14.54,3,10.17,2:15.34,5,10.44,2:16.62,2,9.53,2:14.63,6,13.87,2:34.10,4,10.14,2:15.50,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,w,Quarterfinals,1
2,10.13,2:24.666,3,10.27,2:25.603,5,10.77,2:27.382,1,9.91,2:24.532,6,13.90,2:47.999,4,10.27,2:25.766,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,w,Quarterfinals,1
