START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
2,12.87,12.87,3,12.95,12.95,1,12.51,12.51,4,13.27,13.27,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",3000mRelay,w,FinalB,1
2,9.01,21.88,3,9.11,22.06,1,9.22,21.73,4,9.10,22.37,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",3000mRelay,w,FinalB,1
2,9.33,31.21,3,9.32,31.38,1,9.32,31.05,4,9.23,31.60,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",3000mRelay,w,FinalB,1
2,9.12,40.33,3,9.18,40.56,1,9.21,40.26,4,9.09,40.69,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",3000mRelay,w,FinalB,1
2,9.43,49.76,3,9.48,50.04,1,9.41,49.67,4,10.03,50.72,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",3000mRelay,w,FinalB,1
2,9.35,59.11,3,9.25,59.29,1,9.37,59.04,4,9.79,1:00.51,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",3000mRelay,w,FinalB,1
1,9.43,1:08.54,3,9.47,1:08.76,2,9.59,1:08.63,4,9.31,1:09.82,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",3000mRelay,w,FinalB,1
1,9.43,1:17.97,3,9.49,1:18.25,2,9.50,1:18.13,4,9.49,1:19.31,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",3000mRelay,w,FinalB,1
1,9.33,1:27.30,3,9.35,1:27.60,2,9.32,1:27.45,4,9.70,1:29.01,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",3000mRelay,w,FinalB,1
1,9.43,1:36.73,3,9.31,1:36.91,2,9.36,1:36.81,4,9.35,1:38.36,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",3000mRelay,w,FinalB,1
1,9.45,1:46.18,2,9.39,1:46.30,3,9.60,1:46.41,4,9.92,1:48.28,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",3000mRelay,w,FinalB,1
1,9.49,1:55.67,2,9.46,1:55.76,3,9.47,1:55.88,4,9.55,1:57.83,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",3000mRelay,w,FinalB,1
1,9.54,2:05.21,2,9.51,2:05.27,3,9.70,2:05.58,4,9.58,2:07.41,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",3000mRelay,w,FinalB,1
1,9.36,2:14.57,2,9.42,2:14.69,3,9.25,2:14.83,4,9.49,2:16.90,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",3000mRelay,w,FinalB,1
1,9.39,2:23.96,2,9.39,2:24.08,3,9.35,2:24.18,4,9.40,2:26.30,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",3000mRelay,w,FinalB,1
1,9.43,2:33.39,2,9.40,2:33.48,3,9.39,2:33.57,4,9.67,2:35.97,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",3000mRelay,w,FinalB,1
1,9.12,2:42.51,2,9.51,2:42.99,3,9.48,2:43.05,4,9.59,2:45.56,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",3000mRelay,w,FinalB,1
1,10.00,2:52.51,2,9.66,2:52.65,3,9.63,2:52.68,4,10.37,2:55.93,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",3000mRelay,w,FinalB,1
1,9.48,3:01.99,2,9.41,3:02.06,3,9.63,3:02.31,4,9.86,3:05.79,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",3000mRelay,w,FinalB,1
1,9.40,3:11.39,2,9.43,3:11.49,3,9.28,3:11.59,4,9.42,3:15.21,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",3000mRelay,w,FinalB,1
1,9.51,3:20.90,2,9.52,3:21.01,3,9.50,3:21.09,4,9.44,3:24.65,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",3000mRelay,w,FinalB,1
1,9.47,3:30.37,2,9.40,3:30.41,3,9.45,3:30.54,4,9.90,3:34.55,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",3000mRelay,w,FinalB,1
1,9.11,3:39.48,3,9.56,3:39.97,2,9.42,3:39.96,4,9.96,3:44.51,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",3000mRelay,w,FinalB,1
1,9.96,3:49.44,3,9.85,3:49.82,2,9.68,3:49.64,4,10.30,3:54.81,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",3000mRelay,w,FinalB,1
1,9.47,3:58.91,3,9.28,3:59.10,2,9.37,3:59.01,4,10.06,4:04.87,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",3000mRelay,w,FinalB,1
1,9.23,4:08.14,3,9.46,4:08.56,2,9.49,4:08.50,4,9.58,4:14.45,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",3000mRelay,w,FinalB,1
1,9.69,4:17.828,3,11.54,4:20.097,2,9.49,4:17.990,4,9.83,4:24.271,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",3000mRelay,w,FinalB,1
