START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
1,8.23,8.23,3,9.11,9.11,4,9.30,9.30,,,,2,9.04,9.04,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,w,Heats,2
1,11.15,19.38,4,10.98,20.09,5,10.82,20.12,2,,19.65,3,10.64,19.68,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,w,Heats,2
1,10.72,30.10,4,10.80,30.89,5,10.87,30.99,2,10.78,30.43,3,10.99,30.67,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,w,Heats,2
1,11.12,41.22,4,11.03,41.92,5,11.06,42.05,2,11.03,41.46,3,10.92,41.59,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,w,Heats,2
1,10.88,52.10,4,10.76,52.68,5,10.80,52.85,2,10.89,52.35,3,10.78,52.37,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,w,Heats,2
1,11.00,1:03.10,4,10.79,1:03.47,5,10.93,1:03.78,2,10.96,1:03.31,3,10.95,1:03.32,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,w,Heats,2
1,10.26,1:13.36,3,10.10,1:13.57,5,10.27,1:14.05,4,10.36,1:13.67,2,10.11,1:13.43,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,w,Heats,2
3,10.50,1:23.86,2,10.23,1:23.80,5,10.28,1:24.33,4,10.39,1:24.06,1,10.36,1:23.79,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,w,Heats,2
2,10.40,1:34.26,3,10.51,1:34.31,5,10.35,1:34.68,4,10.35,1:34.41,1,10.23,1:34.02,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,w,Heats,2
2,10.29,1:44.55,3,10.24,1:44.55,5,10.23,1:44.91,4,10.28,1:44.69,1,10.28,1:44.30,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,w,Heats,2
5,10.55,1:55.10,2,10.11,1:54.66,4,10.13,1:55.04,3,10.32,1:55.01,1,10.13,1:54.43,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,w,Heats,2
5,10.99,2:06.09,2,10.03,2:04.69,3,9.82,2:04.86,4,10.74,2:05.75,1,10.02,2:04.45,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,w,Heats,2
5,11.28,2:17.37,3,10.24,2:14.93,1,9.82,2:14.68,4,11.08,2:16.83,2,10.39,2:14.84,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,w,Heats,2
5,11.55,2:28.915,3,10.51,2:25.431,1,10.11,2:24.784,4,11.52,2:28.345,2,10.57,2:25.406,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,w,Heats,2
