START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
6,10.60,10.60,3,10.02,,1,9.63,9.63,2,9.84,9.84,4,10.20,10.20,7,10.81,10.81,5,10.38,10.38,2019-2020,ISU World Cup  2019/20 - Montreal (CAN),1500m,m,Quarterfinals,4
4,12.16,22.76,3,12.66,,1,12.84,22.47,2,12.72,22.56,5,12.61,22.81,7,12.30,23.11,6,12.57,22.95,2019-2020,ISU World Cup  2019/20 - Montreal (CAN),1500m,m,Quarterfinals,4
4,11.69,34.45,3,11.66,,1,11.65,34.12,2,11.66,34.22,5,11.78,34.59,7,11.74,34.85,6,11.75,34.70,2019-2020,ISU World Cup  2019/20 - Montreal (CAN),1500m,m,Quarterfinals,4
4,11.51,45.96,3,11.49,,1,11.49,45.61,2,11.49,45.71,5,11.43,46.02,7,11.42,46.27,6,11.44,46.14,2019-2020,ISU World Cup  2019/20 - Montreal (CAN),1500m,m,Quarterfinals,4
4,11.16,57.12,3,11.17,,1,11.22,56.83,2,11.14,56.85,5,11.21,57.23,7,11.21,57.48,6,11.21,57.35,2019-2020,ISU World Cup  2019/20 - Montreal (CAN),1500m,m,Quarterfinals,4
2,10.66,1:07.78,7,22.04,,3,11.04,1:07.87,1,10.85,1:07.70,4,10.75,1:07.98,6,10.67,1:08.15,5,10.68,1:08.03,2019-2020,ISU World Cup  2019/20 - Montreal (CAN),1500m,m,Quarterfinals,4
1,10.96,1:18.74,7,20.81,,5,11.10,1:18.97,3,11.14,1:18.84,1,10.76,1:18.74,6,10.92,1:19.07,3,10.81,1:18.84,2019-2020,ISU World Cup  2019/20 - Montreal (CAN),1500m,m,Quarterfinals,4
2,9.79,1:28.53,7,12.60,,5,9.90,1:28.87,4,9.92,1:28.76,1,9.70,1:28.44,5,9.80,1:28.87,3,9.83,1:28.67,2019-2020,ISU World Cup  2019/20 - Montreal (CAN),1500m,m,Quarterfinals,4
3,9.66,1:38.19,7,11.45,,6,9.81,1:38.68,4,9.60,1:38.36,1,9.66,1:38.10,5,9.63,1:38.50,2,9.49,1:38.16,2019-2020,ISU World Cup  2019/20 - Montreal (CAN),1500m,m,Quarterfinals,4
3,9.28,1:47.47,7,12.74,,6,9.47,1:48.15,4,9.24,1:47.60,2,9.28,1:47.38,5,9.19,1:47.69,1,9.19,1:47.35,2019-2020,ISU World Cup  2019/20 - Montreal (CAN),1500m,m,Quarterfinals,4
3,8.94,1:56.41,7,10.85,,6,9.52,1:57.67,5,9.01,1:56.61,2,8.89,1:56.27,4,8.84,1:56.53,1,8.91,1:56.26,2019-2020,ISU World Cup  2019/20 - Montreal (CAN),1500m,m,Quarterfinals,4
3,8.82,2:05.23,7,10.88,,6,9.89,2:07.56,5,8.95,2:05.56,1,8.76,2:05.03,4,8.73,2:05.26,2,8.90,2:05.16,2019-2020,ISU World Cup  2019/20 - Montreal (CAN),1500m,m,Quarterfinals,4
4,9.00,2:14.23,7,12.15,,6,10.72,2:18.28,5,9.15,2:14.71,1,8.98,2:14.01,3,8.85,2:14.11,2,8.93,2:14.09,2019-2020,ISU World Cup  2019/20 - Montreal (CAN),1500m,m,Quarterfinals,4
4,9.22,2:23.45,7,12.33,3:02.85,6,11.25,2:29.53,5,9.63,2:24.34,2,9.25,2:23.26,1,8.95,2:23.06,3,9.21,2:23.30,2019-2020,ISU World Cup  2019/20 - Montreal (CAN),1500m,m,Quarterfinals,4
