START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
1,12.07,12.07,2,12.22,12.22,4,12.52,12.52,3,12.32,12.32,2017-2018,Olympic Winter Games 2018,"3,000mRelay",w,Heats,2
1,9.12,21.19,2,9.06,21.28,4,9.13,21.65,3,9.08,21.40,2017-2018,Olympic Winter Games 2018,"3,000mRelay",w,Heats,2
1,9.00,30.19,2,8.99,30.27,4,8.85,30.50,3,8.97,30.37,2017-2018,Olympic Winter Games 2018,"3,000mRelay",w,Heats,2
1,9.08,39.27,2,9.10,39.37,4,8.98,39.48,2,9.00,39.37,2017-2018,Olympic Winter Games 2018,"3,000mRelay",w,Heats,2
1,9.08,48.35,3,9.37,48.74,4,9.37,48.85,2,9.05,48.42,2017-2018,Olympic Winter Games 2018,"3,000mRelay",w,Heats,2
1,9.04,57.39,3,8.82,57.56,4,8.92,57.77,2,9.04,57.46,2017-2018,Olympic Winter Games 2018,"3,000mRelay",w,Heats,2
1,9.09,1:06.48,3,9.13,1:06.69,4,9.01,1:06.78,2,9.09,1:06.55,2017-2018,Olympic Winter Games 2018,"3,000mRelay",w,Heats,2
1,9.00,1:15.48,3,8.94,1:15.63,4,9.02,1:15.80,2,8.98,1:15.53,2017-2018,Olympic Winter Games 2018,"3,000mRelay",w,Heats,2
1,9.01,1:24.49,3,9.02,1:24.65,4,8.96,1:24.76,2,9.02,1:24.55,2017-2018,Olympic Winter Games 2018,"3,000mRelay",w,Heats,2
1,9.09,1:33.58,3,9.06,1:33.71,4,9.06,1:33.82,2,9.08,1:33.63,2017-2018,Olympic Winter Games 2018,"3,000mRelay",w,Heats,2
2,9.19,1:42.77,3,9.19,1:42.90,4,9.21,1:43.03,1,9.13,1:42.76,2017-2018,Olympic Winter Games 2018,"3,000mRelay",w,Heats,2
3,9.28,1:52.05,2,9.04,1:51.94,4,9.16,1:52.19,1,9.08,1:51.84,2017-2018,Olympic Winter Games 2018,"3,000mRelay",w,Heats,2
3,9.03,2:01.08,2,9.05,2:00.99,4,9.10,2:01.29,1,8.98,2:00.82,2017-2018,Olympic Winter Games 2018,"3,000mRelay",w,Heats,2
3,8.77,2:09.85,2,8.75,2:09.74,4,9.58,2:10.87,1,8.83,2:09.65,2017-2018,Olympic Winter Games 2018,"3,000mRelay",w,Heats,2
3,8.98,2:18.83,2,8.93,2:18.67,4,9.00,2:19.87,1,8.83,2:18.48,2017-2018,Olympic Winter Games 2018,"3,000mRelay",w,Heats,2
3,9.07,2:27.90,2,8.80,2:27.47,4,9.24,2:29.11,1,8.91,2:27.39,2017-2018,Olympic Winter Games 2018,"3,000mRelay",w,Heats,2
3,8.99,2:36.89,1,8.92,2:36.39,4,9.21,2:38.32,2,9.04,2:36.43,2017-2018,Olympic Winter Games 2018,"3,000mRelay",w,Heats,2
3,8.84,2:45.73,1,8.90,2:45.29,4,9.24,2:47.56,2,8.98,2:45.41,2017-2018,Olympic Winter Games 2018,"3,000mRelay",w,Heats,2
3,8.59,2:54.32,1,8.80,2:54.09,4,9.35,2:56.91,2,8.86,2:54.27,2017-2018,Olympic Winter Games 2018,"3,000mRelay",w,Heats,2
2,8.83,3:03.15,1,8.97,3:03.06,4,9.12,3:06.03,3,9.20,3:03.47,2017-2018,Olympic Winter Games 2018,"3,000mRelay",w,Heats,2
2,8.89,3:12.04,1,8.82,3:11.88,4,9.49,3:15.52,3,8.72,3:12.19,2017-2018,Olympic Winter Games 2018,"3,000mRelay",w,Heats,2
3,9.11,3:21.15,1,8.87,3:20.75,4,9.82,3:25.34,2,8.90,3:21.09,2017-2018,Olympic Winter Games 2018,"3,000mRelay",w,Heats,2
3,9.14,3:30.29,1,8.96,3:29.71,4,9.65,3:34.99,2,9.07,3:30.16,2017-2018,Olympic Winter Games 2018,"3,000mRelay",w,Heats,2
3,9.00,3:39.29,1,8.89,3:38.60,4,9.44,3:44.43,2,8.98,3:39.14,2017-2018,Olympic Winter Games 2018,"3,000mRelay",w,Heats,2
3,8.79,3:48.08,1,8.90,3:47.50,4,9.42,3:53.85,2,8.88,3:48.02,2017-2018,Olympic Winter Games 2018,"3,000mRelay",w,Heats,2
2,8.88,3:56.96,1,8.95,3:56.45,3,9.36,4:03.21,4,17.96,4:05.98,2017-2018,Olympic Winter Games 2018,"3,000mRelay",w,Heats,2
2,8.95,4:05.91,1,8.86,4:05.31,3,9.45,4:12.66,4,0.00,4:05.97,2017-2018,Olympic Winter Games 2018,"3,000mRelay",w,Heats,2
