START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,season,competition,event,gender,round,race
2,19.61,19.61,1,19.49,19.49,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1000m(2),m,RepFinalB,1
2,14.06,33.68,1,14.13,33.62,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1000m(2),m,RepFinalB,1
1,13.63,47.31,2,13.87,47.49,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1000m(2),m,RepFinalB,1
1,13.19,1:00.51,2,13.35,1:00.84,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1000m(2),m,RepFinalB,1
1,13.82,1:14.34,2,13.75,1:14.60,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1000m(2),m,RepFinalB,1
2,11.82,1:26.16,1,11.54,1:26.15,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1000m(2),m,RepFinalB,1
1,9.64,1:35.80,2,9.74,1:35.89,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1000m(2),m,RepFinalB,1
2,9.10,1:44.91,1,8.93,1:44.83,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1000m(2),m,RepFinalB,1
2,31.29,2:16.198,1,9.06,1:53.885,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1000m(2),m,RepFinalB,1
