START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
1,8.97,8.97,3,9.27,9.27,2,9.03,9.03,5,9.77,9.77,4,9.58,9.58,6,9.86,9.86,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,m,Heats,4
1,13.50,22.47,2,13.42,22.69,3,13.79,22.82,5,13.38,23.15,4,13.53,23.11,6,13.41,23.27,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,m,Heats,4
1,12.74,35.21,2,12.65,35.34,5,12.94,35.76,4,12.61,35.76,6,12.67,35.78,3,12.42,35.69,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,m,Heats,4
2,10.78,45.99,3,10.85,46.19,4,10.64,46.40,5,10.86,46.62,6,10.93,46.71,1,10.22,45.91,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,m,Heats,4
1,10.53,56.52,2,10.38,56.57,4,10.37,56.77,6,10.36,56.98,5,10.23,56.94,3,10.68,56.59,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,m,Heats,4
4,10.14,1:06.66,2,9.98,1:06.55,5,10.04,1:06.81,6,10.07,1:07.05,1,9.42,1:06.36,3,10.00,1:06.59,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,m,Heats,4
2,9.44,1:16.10,3,9.59,1:16.14,5,9.55,1:16.36,6,9.51,1:16.56,1,9.44,1:15.80,4,9.58,1:16.17,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,m,Heats,4
4,9.68,1:25.78,3,9.59,1:25.73,5,9.61,1:25.97,6,9.60,1:26.16,1,9.89,1:25.69,2,9.52,1:25.69,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,m,Heats,4
3,9.67,1:35.45,1,9.55,1:35.28,5,9.78,1:35.75,6,9.69,1:35.85,2,9.70,1:35.39,4,9.76,1:35.45,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,m,Heats,4
2,9.19,1:44.64,1,9.33,1:44.61,5,9.34,1:45.09,6,9.25,1:45.10,3,9.27,1:44.66,4,9.46,1:44.91,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,m,Heats,4
1,9.24,1:53.88,2,9.29,1:53.90,5,9.21,1:54.30,3,9.07,1:54.17,4,9.56,1:54.22,6,9.49,1:54.40,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,m,Heats,4
2,9.30,2:03.18,1,9.19,2:03.09,4,9.29,2:03.59,3,9.16,2:03.33,5,9.51,2:03.73,6,9.39,2:03.79,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,m,Heats,4
2,9.36,2:12.54,1,9.41,2:12.50,4,9.60,2:13.19,3,9.33,2:12.66,6,9.77,2:13.50,5,9.56,2:13.35,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,m,Heats,4
3,9.70,2:22.238,2,9.72,2:22.213,4,9.81,2:22.995,1,9.43,2:22.086,5,10.03,2:23.527,6,10.56,2:23.908,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1500m,m,Heats,4
