START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
5,10.09,10.09,7,10.35,10.35,3,9.85,9.85,4,9.91,9.91,2,9.76,9.76,6,10.22,10.22,1,9.67,9.67,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,Semifinals,2
5,12.88,22.97,6,12.65,23.00,3,12.85,22.70,4,12.93,22.84,2,12.80,22.56,7,12.87,23.09,1,12.76,22.43,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,Semifinals,2
6,11.98,34.95,1,11.25,34.25,4,11.97,34.67,5,12.00,34.84,3,11.98,34.54,7,12.02,35.11,2,11.91,34.34,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,Semifinals,2
2,10.48,45.43,3,11.26,45.51,5,11.09,45.76,6,11.02,45.86,4,11.08,45.62,7,10.86,45.97,1,11.09,45.43,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,Semifinals,2
2,10.13,55.56,3,10.19,55.70,5,10.17,55.93,6,10.12,55.98,4,10.19,55.81,7,10.04,56.01,1,10.07,55.50,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,Semifinals,2
3,10.13,1:05.69,4,10.09,1:05.79,5,9.96,1:05.89,1,9.52,1:05.50,7,10.21,1:06.02,6,9.98,1:05.99,2,10.10,1:05.60,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,Semifinals,2
5,10.02,1:15.71,6,10.04,1:15.83,1,9.52,1:15.41,2,9.96,1:15.46,7,9.93,1:15.95,4,9.65,1:15.64,3,10.03,1:15.63,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,Semifinals,2
4,9.36,1:25.07,6,9.44,1:25.27,1,9.38,1:24.79,2,9.42,1:24.88,7,9.45,1:25.40,3,9.34,1:24.98,5,9.46,1:25.09,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,Semifinals,2
4,9.39,1:34.46,6,9.54,1:34.81,1,9.43,1:34.22,2,9.42,1:34.30,7,9.54,1:34.94,3,9.33,1:34.31,5,9.58,1:34.67,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,Semifinals,2
3,9.12,1:43.58,5,9.05,1:43.86,1,9.27,1:43.49,4,9.43,1:43.73,7,9.20,1:44.14,2,9.25,1:43.56,6,9.32,1:43.99,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,Semifinals,2
2,9.23,1:52.81,5,9.34,1:53.20,1,9.22,1:52.71,4,9.30,1:53.03,7,9.40,1:53.54,3,9.40,1:52.96,6,9.44,1:53.43,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,Semifinals,2
2,9.10,2:01.91,5,9.03,2:02.23,1,9.10,2:01.81,4,9.08,2:02.11,7,9.56,2:03.10,3,9.05,2:02.01,6,9.54,2:02.97,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,Semifinals,2
3,9.03,2:10.94,5,9.05,2:11.28,1,9.01,2:10.82,4,9.02,2:11.13,7,9.73,2:12.83,2,8.89,2:10.90,6,9.74,2:12.71,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,Semifinals,2
3,9.15,2:20.086,5,9.07,2:20.349,1,9.09,2:19.906,4,8.96,2:20.087,7,9.92,2:22.743,2,9.07,2:19.967,6,9.86,2:22.565,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,Semifinals,2
