START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
1,9.483,9.483,5,10.258,10.258,2,9.633,9.633,3,9.868,9.868,4,10.080,10.080,2005-2006,"2005 World Cup 4, Netherlands",1500M,m,Heats,6
1,13.574,23.057,5,13.341,23.599,2,13.504,23.136,3,13.409,23.277,4,13.430,23.510,2005-2006,"2005 World Cup 4, Netherlands",1500M,m,Heats,6
1,12.629,35.686,5,12.795,36.393,2,12.721,35.856,3,12.685,35.961,4,12.738,36.248,2005-2006,"2005 World Cup 4, Netherlands",1500M,m,Heats,6
1,12.071,47.757,5,11.932,48.325,2,11.970,47.825,4,12.071,48.032,3,11.775,48.023,2005-2006,"2005 World Cup 4, Netherlands",1500M,m,Heats,6
4,10.972,58.728,5,10.629,58.953,1,10.569,58.394,3,10.675,58.707,2,10.504,58.527,2005-2006,"2005 World Cup 4, Netherlands",1500M,m,Heats,6
2,10.494,1:09.222,5,10.564,1:09.517,3,10.863,1:09.257,4,10.763,1:09.470,1,10.682,1:09.208,2005-2006,"2005 World Cup 4, Netherlands",1500M,m,Heats,6
5,11.550,1:20.771,1,10.783,1:20.299,2,11.171,1:20.427,4,11.041,1:20.511,3,11.235,1:20.443,2005-2006,"2005 World Cup 4, Netherlands",1500M,m,Heats,6
5,10.439,1:31.210,1,10.341,1:30.640,3,10.231,1:30.658,4,10.155,1:30.665,2,10.197,1:30.640,2005-2006,"2005 World Cup 4, Netherlands",1500M,m,Heats,6
5,10.229,1:41.438,2,9.987,1:40.627,3,10.041,1:40.698,4,10.221,1:40.886,1,9.888,1:40.527,2005-2006,"2005 World Cup 4, Netherlands",1500M,m,Heats,6
5,10.670,1:52.108,2,9.565,1:50.192,3,9.742,1:50.440,4,9.689,1:50.575,1,9.591,1:50.117,2005-2006,"2005 World Cup 4, Netherlands",1500M,m,Heats,6
4,10.944,2:03.052,1,9.087,1:59.278,3,9.460,1:59.899,5,19.000,2:09.575,2,9.426,1:59.543,2005-2006,"2005 World Cup 4, Netherlands",1500M,m,Heats,6
4,11.428,2:14.479,1,9.246,2:08.524,3,9.612,2:09.511,5,9.638,2:19.213,2,9.558,2:09.101,2005-2006,"2005 World Cup 4, Netherlands",1500M,m,Heats,6
4,12.401,2:26.880,1,9.526,2:18.049,3,9.930,2:19.440,,,,2,9.828,2:18.929,2005-2006,"2005 World Cup 4, Netherlands",1500M,m,Heats,6
5,13.48,2:40.351,1,10.06,2:28.102,4,10.42,2:29.857,3,,2:29.074,2,10.11,2:29.038,2005-2006,"2005 World Cup 4, Netherlands",1500M,m,Heats,6
