START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
1,9.78,9.78,2,9.94,9.94,5,10.23,10.23,3,10.04,10.04,6,10.39,10.39,7,10.54,10.54,4,10.07,10.07,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,m,Semifinals,1
1,13.60,23.38,2,13.55,23.49,5,13.67,23.90,4,13.67,23.71,6,13.67,24.06,7,13.68,24.22,3,13.58,23.65,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,m,Semifinals,1
2,12.52,35.90,3,12.51,36.00,6,12.34,36.24,1,12.06,35.77,4,12.01,36.07,7,12.23,36.45,5,12.42,36.07,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,m,Semifinals,1
3,11.22,47.12,7,11.55,47.55,1,10.74,46.98,2,11.23,47.00,4,11.14,47.21,6,10.96,47.41,5,11.22,47.29,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,m,Semifinals,1
4,10.33,57.45,7,10.31,57.86,2,10.27,57.25,3,10.27,57.27,1,9.87,57.08,6,10.28,57.69,5,10.26,57.55,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,m,Semifinals,1
2,9.46,1:06.91,7,9.54,1:07.40,5,9.78,1:07.03,1,9.57,1:06.84,3,9.86,1:06.94,6,9.56,1:07.25,4,9.46,1:07.01,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,m,Semifinals,1
1,9.26,1:16.17,7,9.25,1:16.65,5,9.42,1:16.45,2,9.40,1:16.24,4,9.40,1:16.34,6,9.31,1:16.56,3,9.26,1:16.27,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,m,Semifinals,1
2,9.47,1:25.64,7,9.50,1:26.15,4,9.41,1:25.86,1,9.30,1:25.54,3,9.40,1:25.74,6,9.41,1:25.97,5,9.66,1:25.93,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,m,Semifinals,1
2,9.33,1:34.97,6,9.19,1:35.34,4,9.29,1:35.15,1,9.34,1:34.88,3,9.32,1:35.06,5,9.27,1:35.24,7,9.53,1:35.46,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,m,Semifinals,1
3,9.31,1:44.28,6,9.26,1:44.60,4,9.23,1:44.38,2,9.31,1:44.19,1,9.03,1:44.09,5,9.22,1:44.46,7,9.32,1:44.78,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,m,Semifinals,1
3,9.05,1:53.33,6,9.12,1:53.72,4,9.10,1:53.48,2,9.10,1:53.29,1,9.14,1:53.23,5,9.13,1:53.59,7,9.10,1:53.88,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,m,Semifinals,1
3,9.07,2:02.40,5,8.92,2:02.64,2,8.76,2:02.24,6,9.55,2:02.84,1,8.94,2:02.17,4,8.91,2:02.50,7,9.10,2:02.98,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,m,Semifinals,1
5,9.19,2:11.59,4,8.84,2:11.48,2,8.97,2:11.21,6,9.00,2:11.84,1,8.92,2:11.09,3,8.90,2:11.40,7,9.33,2:12.31,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,m,Semifinals,1
0,,PEN,4,8.86,2:20.336,2,8.86,2:20.061,5,9.18,2:21.013,1,8.92,2:20.003,3,8.79,2:20.184,6,11.31,2:23.620,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1500m,m,Semifinals,1
