START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
2,8.91,8.91,4,9.27,9.27,1,8.73,8.73,5,9.37,9.37,3,9.13,9.13,6,9.53,9.53,7,9.62,9.62,2013-2014,Sochi 2014 Olympic Winter Games,1500m,m,Semifinals,1
1,12.32,21.23,4,12.29,21.56,2,12.59,21.32,5,12.32,21.69,3,12.33,21.46,6,12.30,21.83,7,12.37,21.99,2013-2014,Sochi 2014 Olympic Winter Games,1500m,m,Semifinals,1
2,11.30,32.53,4,11.25,32.81,1,11.19,32.51,5,11.24,32.93,3,11.24,32.70,6,11.20,33.03,7,11.17,33.16,2013-2014,Sochi 2014 Olympic Winter Games,1500m,m,Semifinals,1
1,10.50,43.03,4,10.53,43.34,2,10.61,43.12,5,10.53,43.46,3,10.54,43.24,6,10.55,43.58,7,10.54,43.70,2013-2014,Sochi 2014 Olympic Winter Games,1500m,m,Semifinals,1
2,10.19,53.22,4,10.08,53.42,3,10.18,53.30,5,10.04,53.50,1,9.83,53.07,6,10.00,53.58,7,10.02,53.72,2013-2014,Sochi 2014 Olympic Winter Games,1500m,m,Semifinals,1
1,9.63,1:02.85,3,9.62,1:03.04,4,9.75,1:03.05,5,9.74,1:03.24,2,9.90,1:02.97,6,9.77,1:03.35,7,9.75,1:03.47,2013-2014,Sochi 2014 Olympic Winter Games,1500m,m,Semifinals,1
1,9.45,1:12.30,3,9.43,1:12.47,4,9.51,1:12.56,5,9.43,1:12.67,2,9.41,1:12.38,6,9.41,1:12.76,7,9.41,1:12.88,2013-2014,Sochi 2014 Olympic Winter Games,1500m,m,Semifinals,1
1,9.52,1:21.82,3,9.52,1:21.99,4,9.51,1:22.07,5,9.52,1:22.19,2,9.53,1:21.91,6,9.51,1:22.27,7,9.50,1:22.38,2013-2014,Sochi 2014 Olympic Winter Games,1500m,m,Semifinals,1
1,9.48,1:31.30,3,9.49,1:31.48,4,9.50,1:31.57,5,9.48,1:31.67,2,9.48,1:31.39,6,9.50,1:31.77,7,9.49,1:31.87,2013-2014,Sochi 2014 Olympic Winter Games,1500m,m,Semifinals,1
2,9.25,1:40.55,5,9.32,1:40.80,3,9.20,1:40.77,4,9.12,1:40.79,1,8.95,1:40.34,6,9.13,1:40.90,7,9.15,1:41.02,2013-2014,Sochi 2014 Olympic Winter Games,1500m,m,Semifinals,1
3,8.89,1:49.44,4,8.85,1:49.65,7,9.16,1:49.93,2,8.65,1:49.44,1,8.75,1:49.09,5,8.83,1:49.73,6,8.81,1:49.83,2013-2014,Sochi 2014 Olympic Winter Games,1500m,m,Semifinals,1
4,8.90,1:58.34,5,8.78,1:58.43,7,8.91,1:58.84,2,8.69,1:58.13,1,8.74,1:57.83,3,8.51,1:58.24,6,8.76,1:58.59,2013-2014,Sochi 2014 Olympic Winter Games,1500m,m,Semifinals,1
5,8.92,2:07.26,4,8.80,2:07.23,7,9.10,2:07.94,3,8.87,2:07.00,1,8.88,2:06.71,2,8.74,2:06.98,6,8.77,2:07.36,2013-2014,Sochi 2014 Olympic Winter Games,1500m,m,Semifinals,1
6,9.88,2:17.134,4,9.25,2:16.473,0,,PEN,2,9.90,2:16.000,1,9.15,2:15.858,3,9.27,2:16.241,5,9.61,2:16.961,2013-2014,Sochi 2014 Olympic Winter Games,1500m,m,Semifinals,1
