START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
2,9.77,9.77,1,9.60,9.60,5,10.05,,3,9.93,9.93,4,10.01,10.01,6,10.13,,7,10.27,10.27,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),m,Semifinals,1
5,12.62,22.39,3,12.61,22.21,7,12.62,,6,12.65,22.58,2,12.16,22.17,4,12.16,,1,11.86,22.13,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),m,Semifinals,1
6,11.29,33.68,4,11.17,33.38,2,10.63,,7,11.26,33.84,3,11.14,33.31,5,11.28,,1,11.14,33.27,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),m,Semifinals,1
6,10.00,43.68,4,10.10,43.48,1,9.75,,7,9.97,43.81,2,9.92,43.23,5,10.02,,3,10.09,43.36,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),m,Semifinals,1
6,10.25,53.93,4,10.24,53.72,1,10.35,,7,10.19,54.00,3,10.39,53.62,5,10.23,,2,10.16,53.52,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),m,Semifinals,1
6,10.17,1:04.10,2,9.84,1:03.56,1,10.11,,7,10.22,1:04.22,4,10.25,1:03.87,5,10.19,,3,10.12,1:03.64,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),m,Semifinals,1
6,9.24,1:13.34,1,9.06,1:12.62,2,9.20,,7,9.31,1:13.53,4,9.27,1:13.14,5,9.20,,3,9.28,1:12.92,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),m,Semifinals,1
5,8.99,1:22.33,1,9.21,1:21.83,7,19.94,,6,8.91,1:22.44,3,9.03,1:22.17,4,9.03,,2,8.99,1:21.91,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),m,Semifinals,1
6,9.22,1:31.55,1,9.27,1:31.10,7,20.61,,5,9.09,1:31.53,3,9.20,1:31.37,4,9.19,,2,9.20,1:31.11,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),m,Semifinals,1
6,9.42,1:40.97,5,9.69,1:40.79,7,15.00,,4,9.25,1:40.78,2,9.23,1:40.60,3,9.23,,1,9.35,1:40.46,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),m,Semifinals,1
5,9.28,1:50.25,6,9.61,1:50.40,7,13.47,,4,9.40,1:50.18,2,9.39,1:49.99,2,9.33,,1,9.46,1:49.92,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),m,Semifinals,1
5,9.22,1:59.47,6,9.20,1:59.60,7,17.90,,4,9.18,1:59.36,3,9.26,1:59.25,1,9.01,,2,9.24,1:59.16,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),m,Semifinals,1
5,8.90,2:08.37,6,9.24,2:08.84,,,,4,8.90,2:08.26,2,8.85,2:08.10,1,8.75,,3,9.04,2:08.20,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),m,Semifinals,1
5,9.06,2:17.43,6,9.71,2:18.55,,,,0,8.87,2:17.13,2,8.79,2:16.89,1,8.60,,0,8.92,2:17.12,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),m,Semifinals,1
