START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
1,8.07,8.07,4,8.30,8.30,2,8.15,8.15,6,8.48,8.48,5,8.43,8.43,3,8.17,8.17,7,8.76,8.76,2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,RepSemifinals,2
1,11.43,19.50,4,11.51,19.81,3,11.56,19.71,6,11.54,20.02,5,11.50,19.93,2,11.33,19.50,7,11.43,20.19,2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,RepSemifinals,2
1,10.72,30.22,4,10.67,30.48,3,10.68,30.39,6,10.61,30.63,5,10.62,30.55,2,10.81,30.31,7,10.58,30.77,2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,RepSemifinals,2
1,10.75,40.97,5,10.86,41.34,3,10.78,41.17,6,10.82,41.45,4,10.69,41.24,2,10.78,41.09,7,10.81,41.58,2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,RepSemifinals,2
1,10.54,51.51,4,10.54,51.88,3,10.58,51.75,6,10.57,52.02,5,10.64,51.88,2,10.58,51.67,7,10.62,52.20,2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,RepSemifinals,2
4,9.95,1:01.46,1,9.36,1:01.24,3,9.70,1:01.45,6,9.72,1:01.74,5,9.75,1:01.63,2,9.68,1:01.35,7,9.73,1:01.93,2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,RepSemifinals,2
4,10.00,1:11.46,1,9.99,1:11.23,2,9.83,1:11.28,5,9.82,1:11.56,6,10.00,1:11.63,3,9.99,1:11.34,7,9.84,1:11.77,2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,RepSemifinals,2
4,9.59,1:21.05,2,9.67,1:20.90,1,9.53,1:20.81,5,9.58,1:21.14,6,9.60,1:21.23,3,9.64,1:20.98,7,9.63,1:21.40,2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,RepSemifinals,2
5,9.76,1:30.81,1,9.60,1:30.50,2,9.78,1:30.59,6,9.75,1:30.89,4,9.45,1:30.68,3,9.64,1:30.62,7,9.76,1:31.16,2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,RepSemifinals,2
6,9.55,1:40.36,1,9.29,1:39.79,5,9.65,1:40.24,3,9.19,1:40.08,4,9.54,1:40.22,2,9.36,1:39.98,7,9.73,1:40.89,2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,RepSemifinals,2
5,9.29,1:49.65,1,9.17,1:48.96,4,9.07,1:49.31,2,8.97,1:49.05,6,9.71,1:49.93,3,9.28,1:49.26,7,9.86,1:50.75,2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,RepSemifinals,2
5,9.37,1:59.02,1,9.08,1:58.04,3,9.29,1:58.60,2,9.01,1:58.06,6,9.75,1:59.68,4,9.47,1:58.73,7,9.71,2:00.46,2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,RepSemifinals,2
3,10.08,2:09.10,2,9.57,2:07.61,7,29.19,2:27.79,1,9.27,2:07.33,4,10.10,2:09.78,6,15.52,2:14.25,5,10.04,2:10.50,2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,RepSemifinals,2
3,10.42,2:19.513,2,9.66,2:17.263,7,13.93,2:41.715,1,9.65,2:16.973,4,10.33,2:20.103,5,12.62,2:26.861,6,26.39,2:36.885,2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1500m(1),m,RepSemifinals,2
