START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
3,11.83,11.83,2,11.64,11.64,4,12.08,12.08,1,11.44,11.44,6,12.41,12.41,5,12.20,12.20,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",1500m,m,FinalB,1
3,16.08,27.91,2,16.14,27.78,4,15.95,28.03,1,16.17,27.61,6,15.82,28.23,5,15.95,28.15,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",1500m,m,FinalB,1
3,14.22,42.13,2,14.20,41.98,4,14.20,42.23,1,14.24,41.85,5,14.01,42.24,6,14.19,42.34,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",1500m,m,FinalB,1
4,12.63,54.76,2,12.53,54.51,5,12.64,54.87,3,12.76,54.61,1,12.13,54.37,6,12.66,55.00,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",1500m,m,FinalB,1
4,11.96,1:06.72,3,12.14,1:06.65,5,11.96,1:06.83,2,11.89,1:06.50,1,12.13,1:06.50,6,11.95,1:06.95,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",1500m,m,FinalB,1
3,11.04,1:17.76,1,10.99,1:17.64,5,11.11,1:17.94,4,11.32,1:17.82,2,11.19,1:17.69,6,11.09,1:18.04,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",1500m,m,FinalB,1
2,10.84,1:28.60,1,10.89,1:28.53,5,10.92,1:28.86,4,10.88,1:28.70,3,10.96,1:28.65,6,10.92,1:28.96,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",1500m,m,FinalB,1
1,9.79,1:38.39,2,9.98,1:38.51,5,10.01,1:38.87,3,9.95,1:38.65,4,10.11,1:38.76,6,10.00,1:38.96,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",1500m,m,FinalB,1
1,9.90,1:48.29,2,9.87,1:48.38,5,9.73,1:48.60,3,9.77,1:48.42,4,9.69,1:48.45,6,9.71,1:48.67,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",1500m,m,FinalB,1
1,9.54,1:57.83,2,9.48,1:57.86,5,9.73,1:58.33,3,9.60,1:58.02,4,9.74,1:58.19,6,9.75,1:58.42,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",1500m,m,FinalB,1
6,38.00,2:35.83,5,11.46,2:09.32,3,9.06,2:07.39,1,9.09,2:07.11,2,9.09,2:07.28,4,9.07,2:07.49,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",1500m,m,FinalB,1
6,24.12,2:59.95,5,12.07,2:21.39,2,8.65,2:16.04,1,8.84,2:15.95,3,8.80,2:16.08,4,8.73,2:16.22,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",1500m,m,FinalB,1
6,15.48,3:15.43,5,10.91,2:32.30,1,8.39,2:24.43,2,8.73,2:24.68,3,8.69,2:24.77,4,8.68,2:24.90,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",1500m,m,FinalB,1
0,,PEN,0,,PEN,1,8.72,2:33.150,2,8.94,2:33.612,4,9.05,2:33.812,3,8.78,2:33.673,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",1500m,m,FinalB,1
