START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
5,10.38,10.38,7,10.59,10.59,6,10.54,10.54,4,10.37,10.37,3,10.27,10.27,1,10.22,10.22,2,10.26,10.26,2018-2019,ISU World Short Track Championships 2019 - Sofia (BUL),1500m,w,Semifinals,2
5,12.34,22.72,7,12.42,23.01,1,11.93,22.47,6,12.43,22.80,2,12.22,22.49,4,12.46,22.68,3,12.29,22.55,2018-2019,ISU World Short Track Championships 2019 - Sofia (BUL),1500m,w,Semifinals,2
4,10.97,33.69,7,11.08,34.09,1,10.96,33.43,6,11.13,33.93,3,11.04,33.53,5,11.15,33.83,2,10.97,33.52,2018-2019,ISU World Short Track Championships 2019 - Sofia (BUL),1500m,w,Semifinals,2
4,11.34,45.03,7,11.26,45.35,1,11.27,44.70,6,11.24,45.17,3,11.38,44.91,5,11.31,45.14,2,11.28,44.80,2018-2019,ISU World Short Track Championships 2019 - Sofia (BUL),1500m,w,Semifinals,2
5,10.55,55.58,7,10.53,55.88,2,10.61,55.31,1,10.11,55.28,3,10.51,55.42,6,10.59,55.73,4,10.69,55.49,2018-2019,ISU World Short Track Championships 2019 - Sofia (BUL),1500m,w,Semifinals,2
5,10.12,1:05.70,7,10.05,1:05.93,2,10.10,1:05.41,1,10.06,1:05.34,3,10.08,1:05.50,6,10.09,1:05.82,4,10.12,1:05.61,2018-2019,ISU World Short Track Championships 2019 - Sofia (BUL),1500m,w,Semifinals,2
4,10.19,1:15.89,7,10.24,1:16.17,2,10.34,1:15.75,1,10.30,1:15.64,2,10.25,1:15.75,6,10.23,1:16.05,5,10.35,1:15.96,2018-2019,ISU World Short Track Championships 2019 - Sofia (BUL),1500m,w,Semifinals,2
3,9.79,1:25.68,7,9.89,1:26.06,4,9.94,1:25.69,1,9.87,1:25.51,2,9.85,1:25.60,6,9.89,1:25.94,5,9.87,1:25.83,2018-2019,ISU World Short Track Championships 2019 - Sofia (BUL),1500m,w,Semifinals,2
3,9.83,1:35.51,7,9.96,1:36.02,4,10.00,1:35.69,1,9.77,1:35.28,2,9.78,1:35.38,6,9.96,1:35.90,5,9.89,1:35.72,2018-2019,ISU World Short Track Championships 2019 - Sofia (BUL),1500m,w,Semifinals,2
3,9.76,1:45.27,6,9.60,1:45.62,7,10.37,1:46.06,1,9.78,1:45.06,2,9.81,1:45.19,5,9.61,1:45.51,4,9.66,1:45.38,2018-2019,ISU World Short Track Championships 2019 - Sofia (BUL),1500m,w,Semifinals,2
3,9.77,1:55.04,6,9.63,1:55.25,7,10.46,1:56.52,1,9.77,1:54.83,2,9.76,1:54.95,5,9.62,1:55.13,4,9.74,1:55.12,2018-2019,ISU World Short Track Championships 2019 - Sofia (BUL),1500m,w,Semifinals,2
3,9.67,2:04.71,5,9.67,2:04.92,7,10.95,2:07.47,2,9.69,2:04.52,6,10.16,2:05.11,1,9.28,2:04.41,4,9.64,2:04.76,2018-2019,ISU World Short Track Championships 2019 - Sofia (BUL),1500m,w,Semifinals,2
5,9.76,2:14.47,3,9.39,2:14.31,7,11.13,2:18.60,2,9.61,2:14.13,6,10.56,2:15.67,1,9.24,2:13.65,4,9.66,2:14.42,2018-2019,ISU World Short Track Championships 2019 - Sofia (BUL),1500m,w,Semifinals,2
5,9.81,2:24.28,3,9.67,2:23.98,7,11.37,2:29.979,2,9.80,2:23.93,6,11.39,2:27.066,1,9.53,2:23.18,4,9.60,2:24.02,2018-2019,ISU World Short Track Championships 2019 - Sofia (BUL),1500m,w,Semifinals,2
