START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,START_POS_8 POSITION,START_POS_8 LAP TIME,START_POS_8 ELAPSED TIME,season,competition,event,gender,round,race
2,10.13,10.13,6,10.72,10.72,1,9.97,9.97,3,10.28,10.28,5,10.57,10.57,4,10.43,10.43,8,11.08,11.08,7,10.91,10.91,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(2),w,Heats,2
2,13.73,23.86,6,13.68,24.40,1,13.68,23.65,3,13.72,24.00,5,13.68,24.25,4,13.67,24.10,8,13.63,24.71,7,13.64,24.55,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(2),w,Heats,2
2,12.49,36.35,7,12.48,36.88,1,12.56,36.21,3,12.37,36.37,5,12.41,36.66,4,12.44,36.54,8,12.35,37.06,6,12.26,36.81,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(2),w,Heats,2
4,10.94,47.29,7,10.85,47.73,3,11.00,47.21,2,10.74,47.11,6,10.93,47.59,5,10.87,47.41,8,10.84,47.90,1,10.27,47.08,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(2),w,Heats,2
4,10.18,57.47,6,10.01,57.74,3,10.22,57.43,2,10.25,57.36,7,10.25,57.84,5,10.20,57.61,8,10.04,57.94,1,10.19,57.27,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(2),w,Heats,2
1,10.22,1:07.69,6,10.64,1:08.38,4,10.75,1:08.18,3,10.73,1:08.09,7,10.63,1:08.47,5,10.68,1:08.29,8,10.61,1:08.55,2,10.68,1:07.95,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(2),w,Heats,2
1,10.70,1:18.39,6,10.60,1:18.98,4,10.64,1:18.82,3,10.59,1:18.68,7,10.72,1:19.19,5,10.60,1:18.89,8,10.65,1:19.20,2,10.62,1:18.57,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(2),w,Heats,2
2,10.71,1:29.10,6,10.71,1:29.69,4,10.59,1:29.41,3,10.62,1:29.30,8,10.75,1:29.94,5,10.63,1:29.52,7,10.58,1:29.78,1,10.50,1:29.07,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(2),w,Heats,2
2,10.37,1:39.47,6,10.17,1:39.86,4,10.17,1:39.58,3,10.27,1:39.57,8,10.31,1:40.25,5,10.22,1:39.74,7,10.18,1:39.96,1,10.32,1:39.39,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(2),w,Heats,2
2,10.40,1:49.87,6,10.58,1:50.44,3,10.42,1:50.00,5,10.76,1:50.33,8,10.47,1:50.72,4,10.38,1:50.12,7,10.59,1:50.55,1,10.37,1:49.76,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(2),w,Heats,2
2,10.02,1:59.89,6,10.02,2:00.46,3,10.10,2:00.10,5,10.04,2:00.37,8,10.65,2:01.37,4,10.08,2:00.20,7,10.04,2:00.59,1,10.07,1:59.83,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(2),w,Heats,2
2,10.18,2:10.07,4,9.78,2:10.24,3,10.10,2:10.20,6,10.07,2:10.44,8,11.02,2:12.39,5,10.09,2:10.29,7,10.03,2:10.62,1,10.14,2:09.97,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(2),w,Heats,2
2,9.75,2:19.82,2,9.58,2:19.82,4,9.83,2:20.03,6,9.84,2:20.28,8,11.10,2:23.49,5,9.86,2:20.15,7,10.15,2:20.77,1,9.75,2:19.72,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(2),w,Heats,2
2,9.63,2:29.45,3,9.70,2:29.52,4,9.80,2:29.83,6,9.81,2:30.09,8,11.53,2:35.02,5,9.80,2:29.95,7,10.69,2:31.46,1,9.64,2:29.36,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(2),w,Heats,2
