START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
2,10.11,10.11,3,10.24,10.24,6,10.63,10.63,5,10.42,10.42,4,10.28,10.28,1,10.01,10.01,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Quarterfinals,6
3,14.25,24.36,4,14.23,24.47,2,13.71,24.34,6,14.26,24.68,5,14.29,24.57,1,14.10,24.11,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Quarterfinals,6
4,12.48,36.84,5,12.48,36.95,3,12.40,36.74,6,12.30,36.98,1,11.96,36.53,2,12.52,36.63,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Quarterfinals,6
5,11.49,48.33,6,11.46,48.41,3,11.39,48.13,1,10.79,47.77,2,11.47,48.00,4,11.52,48.15,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Quarterfinals,6
6,11.11,59.44,5,10.94,59.35,1,10.82,58.95,2,11.24,59.01,3,11.12,59.12,4,11.08,59.23,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Quarterfinals,6
5,10.53,1:09.97,6,10.68,1:10.03,1,10.71,1:09.66,2,10.79,1:09.80,4,10.76,1:09.88,3,10.63,1:09.86,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Quarterfinals,6
1,9.16,1:19.13,5,9.65,1:19.68,2,9.76,1:19.42,4,9.86,1:19.66,3,9.67,1:19.55,6,9.98,1:19.84,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Quarterfinals,6
1,9.44,1:28.57,4,9.14,1:28.82,3,9.30,1:28.72,5,9.31,1:28.97,2,9.16,1:28.71,6,9.22,1:29.06,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Quarterfinals,6
1,9.34,1:37.91,3,9.29,1:38.11,4,9.53,1:38.25,5,9.37,1:38.34,2,9.31,1:38.02,6,9.40,1:38.46,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Quarterfinals,6
1,9.26,1:47.17,3,9.28,1:47.39,4,9.36,1:47.61,5,9.35,1:47.69,2,9.27,1:47.29,6,9.40,1:47.86,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Quarterfinals,6
1,9.24,1:56.41,2,9.14,1:56.53,4,9.37,1:56.98,5,9.41,1:57.10,3,9.25,1:56.54,6,9.56,1:57.42,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Quarterfinals,6
1,9.14,2:05.55,2,9.17,2:05.70,5,9.80,2:06.78,4,9.48,2:06.58,3,9.60,2:06.14,6,9.77,2:07.19,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Quarterfinals,6
1,9.26,2:14.81,2,9.24,2:14.94,6,10.26,2:17.04,4,9.70,2:16.28,3,10.10,2:16.24,5,9.82,2:17.01,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Quarterfinals,6
1,9.57,2:24.38,2,9.57,2:24.51,6,11.14,2:28.18,3,9.92,2:26.20,4,10.49,2:26.73,5,10.09,2:27.10,2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,Quarterfinals,6
