START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,season,competition,event,gender,round,race
1,13.920,13.920,2,14.080,14.080,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",1000m,m,RepHeats,4
1,10.240,24.160,2,10.120,24.210,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",1000m,m,RepHeats,4
2,10.310,34.470,1,10.240,34.460,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",1000m,m,RepHeats,4
1,10.070,44.550,2,10.200,44.660,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",1000m,m,RepHeats,4
1,10.020,54.570,2,9.990,54.650,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",1000m,m,RepHeats,4
1,9.710,1:04.280,2,9.700,1:04.360,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",1000m,m,RepHeats,4
1,9.400,1:13.690,2,9.780,1:14.140,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",1000m,m,RepHeats,4
1,9.720,1:23.420,2,10.270,1:24.410,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",1000m,m,RepHeats,4
1,9.960,1:33.390,2,10.370,1:34.790,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",1000m,m,RepHeats,4
