START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,season,competition,event,gender,round,race
2,16.562,16.562,1,16.473,16.473,2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1000m(1),m,FinalB,1
2,11.934,28.496,1,11.884,28.358,2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1000m(1),m,FinalB,1
2,10.924,39.420,1,10.900,39.257,2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1000m(1),m,FinalB,1
2,11.089,50.509,1,11.088,50.345,2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1000m(1),m,FinalB,1
2,10.346,1:00.855,1,10.439,1:00.784,2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1000m(1),m,FinalB,1
2,9.137,1:09.992,1,9.156,1:09.940,2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1000m(1),m,FinalB,1
2,8.912,1:18.904,1,8.937,1:18.876,2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1000m(1),m,FinalB,1
2,8.971,1:27.875,1,8.923,1:27.800,2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1000m(1),m,FinalB,1
2,9.000,1:36.875,1,9.022,1:36.822,2007-2008,"Samsung ISU World Cup 2007/2008, Canada, Quebec City",1000m(1),m,FinalB,1
