START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
,,,1,7.05,7.05,3,7.41,7.41,4,7.52,7.52,2,7.15,7.15,2014-2015,ISU World Cup 2014/15 - Dresden (GER),500m,m,RepHeats,1
,,,1,9.13,16.18,3,9.18,16.59,4,9.36,16.88,2,9.06,16.21,2014-2015,ISU World Cup 2014/15 - Dresden (GER),500m,m,RepHeats,1
,,,2,8.82,25.00,3,8.59,25.18,4,8.94,25.82,1,8.69,24.90,2014-2015,ISU World Cup 2014/15 - Dresden (GER),500m,m,RepHeats,1
,,,2,8.79,33.79,3,8.68,33.86,4,9.23,35.05,1,8.79,33.69,2014-2015,ISU World Cup 2014/15 - Dresden (GER),500m,m,RepHeats,1
0,,DNS,3,9.05,42.837,2,8.89,42.742,4,9.42,44.465,1,8.96,42.650,2014-2015,ISU World Cup 2014/15 - Dresden (GER),500m,m,RepHeats,1
