START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
1,8.01,8.01,3,8.28,8.28,4,8.34,8.34,5,8.45,8.45,2,8.25,8.25,6,8.84,8.84,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,Heats,5
2,11.00,19.01,3,10.73,19.01,4,10.78,19.13,6,11.08,19.53,1,10.33,18.58,5,10.52,19.37,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,Heats,5
3,10.41,29.42,4,10.43,29.45,1,10.27,29.40,6,10.21,29.74,2,10.83,29.41,5,10.17,29.54,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,Heats,5
2,9.99,39.41,5,10.31,39.76,3,10.04,39.44,4,9.93,39.67,6,10.37,39.79,1,9.84,39.38,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,Heats,5
2,10.21,49.63,4,10.00,49.77,3,10.22,49.67,5,10.32,49.99,6,10.28,50.07,1,10.19,49.58,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,Heats,5
4,10.25,59.89,3,10.09,59.87,2,10.06,59.74,5,10.05,1:00.05,6,10.05,1:00.12,1,10.15,59.74,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,Heats,5
4,10.27,1:10.17,3,10.28,1:10.15,2,10.41,1:10.15,5,10.25,1:10.30,6,10.26,1:10.39,1,10.31,1:10.05,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,Heats,5
1,9.73,1:19.90,4,9.94,1:20.10,3,9.81,1:19.96,5,9.84,1:20.14,6,9.85,1:20.24,2,9.86,1:19.92,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,Heats,5
1,9.76,1:29.66,5,9.73,1:29.84,2,9.69,1:29.66,4,9.66,1:29.80,6,9.63,1:29.87,3,9.78,1:29.70,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,Heats,5
1,9.17,1:38.83,3,9.40,1:39.24,4,9.71,1:39.37,2,9.38,1:39.19,5,9.75,1:39.63,6,10.25,1:39.95,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,Heats,5
2,9.65,1:48.49,4,9.74,1:48.99,3,9.58,1:48.95,1,9.27,1:48.46,5,9.53,1:49.16,6,9.58,1:49.53,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,Heats,5
2,9.40,1:57.89,3,9.46,1:58.45,4,10.08,1:59.04,1,9.20,1:57.66,5,9.95,1:59.11,6,9.76,1:59.30,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,Heats,5
2,9.48,2:07.37,3,9.75,2:08.21,5,10.14,2:09.19,1,9.39,2:07.06,4,9.94,2:09.06,6,10.20,2:09.50,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,Heats,5
2,9.76,2:17.127,3,10.46,2:18.668,0,,DQ,1,9.85,2:16.906,4,10.30,2:19.356,5,10.37,2:19.863,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,Heats,5
