START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
3,12.75,12.75,1,12.23,12.23,2,12.36,12.36,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,3
3,8.90,21.65,1,9.19,21.42,2,9.18,21.54,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,3
3,9.19,30.84,1,9.18,30.60,2,9.22,30.76,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,3
3,9.57,40.41,2,9.58,40.18,1,9.28,40.04,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,3
3,9.17,49.58,1,8.99,49.17,2,9.26,49.30,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,3
3,9.27,58.85,1,9.28,58.45,2,9.39,58.69,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,3
3,9.21,1:08.06,2,9.50,1:07.95,1,9.22,1:07.91,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,3
3,9.16,1:17.22,2,8.98,1:16.93,1,8.97,1:16.88,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,3
3,9.25,1:26.47,1,9.29,1:26.22,2,9.55,1:26.43,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,3
3,9.44,1:35.91,1,9.38,1:35.60,2,9.35,1:35.78,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,3
3,9.31,1:45.22,1,9.01,1:44.61,2,9.20,1:44.98,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,3
3,9.55,1:54.77,1,9.55,1:54.16,2,9.49,1:54.47,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,3
3,9.20,2:03.97,1,9.21,2:03.37,2,9.32,2:03.79,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,3
3,9.09,2:13.06,1,9.30,2:12.67,2,9.07,2:12.86,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,3
3,9.23,2:22.29,1,9.33,2:22.00,2,9.24,2:22.10,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,3
3,9.71,2:32.00,1,9.35,2:31.35,2,9.54,2:31.64,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,3
2,9.09,2:41.09,1,9.36,2:40.71,3,9.51,2:41.15,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,3
3,9.60,2:50.69,1,9.27,2:49.98,2,9.40,2:50.55,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,3
3,9.21,2:59.90,1,9.24,2:59.22,2,9.23,2:59.78,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,3
3,9.00,3:08.90,1,9.23,3:08.45,2,9.08,3:08.86,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,3
3,9.47,3:18.37,1,9.26,3:17.71,2,9.28,3:18.14,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,3
3,9.48,3:27.85,1,9.43,3:27.14,2,9.65,3:27.79,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,3
2,9.58,3:37.43,1,9.54,3:36.68,3,9.75,3:37.54,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,3
2,9.60,3:47.03,1,9.55,3:46.23,3,9.62,3:47.16,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,3
2,9.33,3:56.36,1,9.34,3:55.57,3,9.34,3:56.50,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,3
2,9.31,4:05.67,1,9.33,4:04.90,3,9.18,4:05.68,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,3
3,9.63,4:15.295,1,9.55,4:14.443,2,9.21,4:14.891,2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",3000mRelay,w,Heats,3
