START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
1,6.91,6.91,2,7.04,7.04,3,7.40,7.40,2015-2016,ISU European Short Track Speed Skating Championships® 2016,500m,m,Heats,6
1,8.99,15.90,2,8.97,16.01,3,9.26,16.66,2015-2016,ISU European Short Track Speed Skating Championships® 2016,500m,m,Heats,6
1,8.68,24.58,2,8.66,24.67,3,8.86,25.52,2015-2016,ISU European Short Track Speed Skating Championships® 2016,500m,m,Heats,6
1,8.90,33.48,2,8.91,33.58,3,9.09,34.61,2015-2016,ISU European Short Track Speed Skating Championships® 2016,500m,m,Heats,6
1,9.04,42.52,2,9.13,42.71,3,9.32,43.93,2015-2016,ISU European Short Track Speed Skating Championships® 2016,500m,m,Heats,6
