START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
4,10.60,10.60,2,10.19,10.19,6,11.03,11.03,3,10.38,10.38,5,10.71,10.71,1,10.18,10.18,2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1500m,m,Heats,4
4,13.74,24.34,1,13.90,24.09,5,13.41,24.44,3,13.75,24.13,6,14.01,24.72,2,13.91,24.09,2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1500m,m,Heats,4
4,13.74,38.08,2,13.81,37.90,5,13.96,38.40,3,13.83,37.96,6,13.76,38.48,1,13.68,37.77,2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1500m,m,Heats,4
4,13.59,51.67,2,13.50,51.40,5,13.58,51.98,3,13.49,51.45,6,13.72,52.20,1,13.52,51.29,2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1500m,m,Heats,4
4,13.57,1:05.24,2,13.54,1:04.94,5,13.57,1:05.55,3,13.64,1:05.09,6,13.42,1:05.62,1,13.54,1:04.83,2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1500m,m,Heats,4
1,13.09,1:18.33,3,13.46,1:18.40,5,13.24,1:18.79,4,13.44,1:18.53,6,13.27,1:18.89,2,13.54,1:18.37,2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1500m,m,Heats,4
1,11.29,1:29.62,4,11.50,1:29.90,5,11.36,1:30.15,3,11.34,1:29.87,6,13.42,1:32.31,2,11.48,1:29.85,2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1500m,m,Heats,4
2,11.58,1:41.20,4,11.68,1:41.58,5,11.57,1:41.72,1,11.14,1:41.01,6,13.80,1:46.11,3,11.56,1:41.41,2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1500m,m,Heats,4
3,10.75,1:51.95,4,10.57,1:52.15,5,10.51,1:52.23,1,10.61,1:51.62,6,14.29,2:00.40,2,10.52,1:51.93,2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1500m,m,Heats,4
3,10.05,2:02.00,4,9.91,2:02.06,5,9.89,2:02.12,1,10.08,2:01.70,6,16.02,2:16.42,2,10.04,2:01.97,2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1500m,m,Heats,4
3,9.73,2:11.73,4,9.73,2:11.79,1,9.27,2:11.39,2,9.99,2:11.69,6,14.87,2:31.29,5,9.93,2:11.90,2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1500m,m,Heats,4
2,9.80,2:21.53,4,16.95,2:28.74,1,9.77,2:21.16,5,19.76,2:31.45,6,15.51,2:46.80,3,16.76,2:28.66,2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1500m,m,Heats,4
1,10.08,2:31.61,3,12.30,2:41.04,2,10.65,2:31.81,5,16.26,2:47.71,6,14.79,3:01.59,4,12.92,2:41.58,2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1500m,m,Heats,4
1,10.36,2:41.961,3,11.03,2:52.064,2,10.18,2:41.982,0,,DQ,5,15.83,3:17.419,4,11.47,2:53.047,2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1500m,m,Heats,4
