START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
2,7.55,7.55,3,7.64,7.64,1,7.24,7.24,4,7.75,7.75,2011-2012,"2012 ISU World Championships, CHN, Shanghai",500m,w,Preliminaries,7
2,9.74,17.29,3,9.82,17.46,1,9.65,16.89,4,9.84,17.59,2011-2012,"2012 ISU World Championships, CHN, Shanghai",500m,w,Preliminaries,7
2,9.34,26.63,3,9.29,26.75,1,9.36,26.25,4,9.21,26.80,2011-2012,"2012 ISU World Championships, CHN, Shanghai",500m,w,Preliminaries,7
2,9.51,36.14,4,9.55,36.30,1,9.47,35.72,3,9.44,36.24,2011-2012,"2012 ISU World Championships, CHN, Shanghai",500m,w,Preliminaries,7
3,9.95,46.088,4,9.90,46.200,1,9.84,45.555,2,9.36,45.593,2011-2012,"2012 ISU World Championships, CHN, Shanghai",500m,w,Preliminaries,7
