START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
3,8.93,5:23.21,2,8.90,5:23.18,,,,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,4
3,9.33,5:32.55,2,8.87,5:32.05,1,8.95,5:31.85,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,4
3,8.52,5:41.07,2,8.91,5:40.97,1,8.73,5:40.58,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,4
3,8.87,5:49.95,2,8.66,5:49.63,1,8.98,5:49.56,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,4
3,8.84,5:58.79,2,9.06,5:58.70,1,8.65,5:58.22,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,4
3,8.93,6:07.72,2,8.92,6:07.63,1,9.00,6:07.22,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,4
2,8.95,6:16.67,3,9.07,6:16.70,1,9.13,6:16.36,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,4
3,9.28,6:25.95,1,8.71,6:25.41,2,9.23,6:25.60,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,4
3,9.00,6:34.96,2,9.34,6:34.75,1,8.76,6:34.36,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,4
3,8.80,6:43.76,2,8.86,6:43.62,1,8.79,6:43.15,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,4
2,9.07,6:52.828,3,9.77,6:53.388,1,9.18,6:52.327,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",5000mRelay,m,Heats,4
