START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
1,13.36,13.36,2,13.46,13.46,3,13.53,13.53,4,13.62,13.62,5,13.72,13.72,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1000m,w,Quarterfinals,2
1,10.06,23.42,2,10.02,23.48,3,10.02,23.55,4,10.00,23.62,5,10.03,23.75,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1000m,w,Quarterfinals,2
2,9.86,33.28,1,9.77,33.25,3,9.87,33.42,4,9.86,33.48,5,9.85,33.60,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1000m,w,Quarterfinals,2
1,9.79,43.07,2,9.82,43.07,3,9.86,43.28,4,9.82,43.30,5,9.79,43.39,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1000m,w,Quarterfinals,2
1,9.70,52.77,2,9.81,52.88,4,9.77,53.05,3,9.65,52.95,5,9.72,53.11,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1000m,w,Quarterfinals,2
1,9.85,1:02.62,2,9.85,1:02.73,4,9.90,1:02.95,3,9.83,1:02.78,5,10.07,1:03.18,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1000m,w,Quarterfinals,2
1,9.75,1:12.37,2,9.71,1:12.44,4,9.79,1:12.74,3,9.77,1:12.55,5,9.69,1:12.87,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1000m,w,Quarterfinals,2
1,9.77,1:22.14,2,9.77,1:22.21,4,9.79,1:22.53,3,9.77,1:22.32,5,9.78,1:22.65,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1000m,w,Quarterfinals,2
1,9.89,1:32.029,2,9.91,1:32.120,5,10.05,1:32.572,3,9.81,1:32.123,4,9.92,1:32.567,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1000m,w,Quarterfinals,2
