START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
2,8.00,8.00,5,8.35,8.35,1,7.83,7.83,4,8.25,8.25,7,8.67,8.67,3,8.21,8.21,6,8.61,8.61,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,Semifinals,2
3,11.14,19.15,5,10.96,19.31,2,11.26,19.10,1,10.82,19.07,7,10.88,19.55,4,11.08,19.30,6,10.82,19.44,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,Semifinals,2
3,10.32,29.47,4,10.43,29.75,2,10.29,29.39,1,10.15,29.22,7,10.33,29.88,6,10.57,29.87,5,10.38,29.83,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,Semifinals,2
2,10.25,39.72,4,10.18,39.93,1,10.30,39.70,3,10.56,39.79,7,10.18,40.06,5,10.14,40.02,6,10.22,40.05,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,Semifinals,2
1,9.92,49.65,6,9.89,49.83,3,9.97,49.67,4,9.97,49.77,2,9.59,49.65,7,9.82,49.84,5,9.75,49.81,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,Semifinals,2
3,9.37,59.02,5,9.36,59.19,2,9.30,58.98,7,9.54,59.31,1,9.26,58.92,4,9.28,59.13,6,9.47,59.28,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,Semifinals,2
3,9.23,1:08.25,5,9.24,1:08.43,2,9.26,1:08.24,7,9.26,1:08.57,1,9.32,1:08.24,6,9.43,1:08.56,4,9.12,1:08.41,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,Semifinals,2
3,9.51,1:17.77,4,9.47,1:17.91,2,9.51,1:17.76,6,9.53,1:18.11,1,9.44,1:17.69,5,9.52,1:18.08,7,9.75,1:18.16,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,Semifinals,2
2,9.37,1:27.14,5,9.46,1:27.38,1,9.27,1:27.03,7,9.50,1:27.62,3,9.49,1:27.18,6,9.32,1:27.41,4,9.19,1:27.36,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,Semifinals,2
2,9.29,1:36.43,4,9.24,1:36.62,5,9.64,1:36.67,7,9.17,1:36.79,1,9.21,1:36.39,6,9.37,1:36.78,3,9.25,1:36.61,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,Semifinals,2
1,9.13,1:45.57,2,8.98,1:45.61,7,9.53,1:46.21,6,9.40,1:46.20,3,9.34,1:45.74,4,9.14,1:45.92,5,9.36,1:45.97,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,Semifinals,2
1,9.09,1:54.66,3,9.30,1:54.91,7,9.64,1:55.85,6,9.15,1:55.35,4,9.25,1:54.99,5,9.18,1:55.10,2,8.89,1:54.86,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,Semifinals,2
2,9.06,2:03.73,1,8.60,2:03.51,7,10.14,2:06.00,6,9.33,2:04.68,4,9.49,2:04.49,5,9.46,2:04.57,3,9.22,2:04.09,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,Semifinals,2
3,9.35,2:13.081,1,9.47,2:12.978,7,11.08,2:17.076,5,9.84,2:14.513,6,10.36,2:14.849,4,9.76,2:14.325,2,8.92,2:13.010,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,Semifinals,2
