START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
3,12.22,12.22,2,11.93,11.93,1,11.90,11.90,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",5000mRelay,m,Heats,3
2,8.90,21.12,3,9.28,21.21,1,9.08,20.98,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",5000mRelay,m,Heats,3
2,9.30,30.42,3,9.39,30.60,1,9.33,30.31,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",5000mRelay,m,Heats,3
2,9.18,39.60,3,9.07,39.67,1,9.11,39.42,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",5000mRelay,m,Heats,3
2,9.05,48.65,3,9.10,48.77,1,9.11,48.53,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",5000mRelay,m,Heats,3
2,9.10,57.75,3,9.10,57.87,1,9.05,57.58,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",5000mRelay,m,Heats,3
2,8.91,1:06.66,3,9.07,1:06.94,1,8.91,1:06.49,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",5000mRelay,m,Heats,3
2,9.06,1:15.72,3,9.24,1:16.18,1,9.12,1:15.61,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",5000mRelay,m,Heats,3
2,9.20,1:24.92,3,9.35,1:25.53,1,9.20,1:24.81,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",5000mRelay,m,Heats,3
3,9.28,1:34.20,2,8.65,1:34.18,1,9.29,1:34.10,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",5000mRelay,m,Heats,3
2,9.23,1:43.43,3,9.41,1:43.59,1,9.22,1:43.32,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",5000mRelay,m,Heats,3
3,9.27,1:52.70,2,9.09,1:52.68,1,9.14,1:52.46,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",5000mRelay,m,Heats,3
2,8.98,2:01.68,3,9.14,2:01.82,1,9.08,2:01.54,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",5000mRelay,m,Heats,3
2,9.11,2:10.79,3,9.20,2:11.02,1,9.11,2:10.65,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",5000mRelay,m,Heats,3
2,9.05,2:19.84,3,9.04,2:20.06,1,9.10,2:19.75,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",5000mRelay,m,Heats,3
2,9.05,2:28.89,3,8.96,2:29.02,1,9.04,2:28.79,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",5000mRelay,m,Heats,3
2,9.08,2:37.97,3,9.03,2:38.05,1,9.05,2:37.84,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",5000mRelay,m,Heats,3
2,8.96,2:46.93,3,9.00,2:47.05,1,9.00,2:46.84,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",5000mRelay,m,Heats,3
2,9.08,2:56.01,3,9.15,2:56.20,1,9.07,2:55.91,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",5000mRelay,m,Heats,3
2,9.10,3:05.11,3,9.14,3:05.34,1,9.13,3:05.04,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",5000mRelay,m,Heats,3
2,8.97,3:14.08,3,9.01,3:14.35,1,9.00,3:14.04,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",5000mRelay,m,Heats,3
3,9.09,3:23.17,2,8.78,3:23.13,1,8.68,3:22.72,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",5000mRelay,m,Heats,3
2,8.95,3:32.12,3,9.18,3:32.31,1,9.30,3:32.02,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",5000mRelay,m,Heats,3
