START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
1,9.42,9.42,3,9.57,9.57,4,9.73,9.73,,,,2,9.50,9.50,5,9.86,9.86,6,9.99,9.99,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",1500m,w,Semifinals,2
2,13.89,23.31,3,13.83,23.40,4,13.85,23.58,,,,1,13.64,23.14,5,13.79,23.65,6,13.76,23.75,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",1500m,w,Semifinals,2
3,14.92,38.23,2,14.69,38.09,4,14.78,38.36,,,,1,14.92,38.06,5,14.94,38.59,6,14.96,38.71,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",1500m,w,Semifinals,2
4,13.49,51.72,1,13.36,51.45,2,13.24,51.60,,,,3,13.56,51.62,6,13.25,51.84,5,13.03,51.74,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",1500m,w,Semifinals,2
4,11.36,1:03.08,3,11.58,1:03.03,1,11.23,1:02.83,,,,2,11.33,1:02.95,6,11.50,1:03.34,5,11.44,1:03.18,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",1500m,w,Semifinals,2
1,9.75,1:12.83,4,10.19,1:13.22,3,10.27,1:13.10,,,,2,10.06,1:13.01,6,10.08,1:13.42,5,10.14,1:13.32,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",1500m,w,Semifinals,2
1,10.08,1:22.91,4,9.94,1:23.16,2,9.86,1:22.96,,,,3,9.99,1:23.00,6,9.95,1:23.37,5,9.93,1:23.25,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",1500m,w,Semifinals,2
1,10.07,1:32.98,4,10.17,1:33.33,2,10.14,1:33.10,,,,3,10.21,1:33.21,6,10.21,1:33.58,5,10.20,1:33.45,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",1500m,w,Semifinals,2
1,10.13,1:43.11,4,10.01,1:43.34,3,10.10,1:43.20,,,,2,9.98,1:43.19,6,10.41,1:43.99,5,10.02,1:43.47,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",1500m,w,Semifinals,2
2,9.51,1:52.62,4,9.52,1:52.86,3,9.54,1:52.74,,,,1,9.25,1:52.44,6,14.77,1:58.76,5,9.58,1:53.05,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",1500m,w,Semifinals,2
2,9.38,2:02.00,4,9.37,2:02.23,3,9.36,2:02.10,,,,1,9.47,2:01.91,6,18.18,2:16.94,5,9.56,2:02.61,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",1500m,w,Semifinals,2
2,9.48,2:11.48,4,9.38,2:11.61,3,9.47,2:11.57,,,,1,9.48,2:11.39,6,17.98,2:34.92,5,9.80,2:12.41,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",1500m,w,Semifinals,2
3,16.64,2:28.12,4,19.53,2:31.14,1,9.65,2:21.22,,,,,,,5,14.40,2:49.32,2,10.17,2:22.58,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",1500m,w,Semifinals,2
3,16.96,2:45.072,4,30.04,3:01.178,1,10.53,2:31.750,0,,DNS,0,,notime,5,19.40,3:08.711,2,10.48,2:33.057,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",1500m,w,Semifinals,2
