START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
1,8.79,8.79,4,9.13,9.13,2,8.85,8.85,3,8.95,8.95,5,9.48,9.48,2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1500m,w,Heats,6
1,12.60,21.40,4,12.49,21.62,2,12.58,21.44,3,12.56,21.52,5,12.42,21.90,2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1500m,w,Heats,6
1,11.29,32.70,4,11.32,32.95,3,11.47,32.91,2,11.33,32.85,5,11.27,33.18,2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1500m,w,Heats,6
1,11.21,43.91,4,11.28,44.23,3,11.25,44.17,2,11.16,44.01,5,11.22,44.40,2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1500m,w,Heats,6
1,11.51,55.43,4,11.47,55.71,3,11.49,55.66,2,11.46,55.48,5,11.44,55.84,2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1500m,w,Heats,6
1,11.44,1:06.87,3,11.49,1:07.21,4,11.58,1:07.24,2,11.52,1:07.01,5,11.44,1:07.29,2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1500m,w,Heats,6
1,11.38,1:18.26,4,11.26,1:18.47,2,11.08,1:18.33,3,11.32,1:18.34,5,11.41,1:18.70,2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1500m,w,Heats,6
1,11.10,1:29.36,4,11.13,1:29.61,2,11.25,1:29.58,3,11.25,1:29.59,5,11.15,1:29.86,2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1500m,w,Heats,6
2,10.94,1:40.31,3,10.80,1:40.42,4,10.97,1:40.56,1,10.69,1:40.28,5,10.80,1:40.67,2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1500m,w,Heats,6
2,10.59,1:50.90,1,10.30,1:50.72,4,10.52,1:51.08,3,10.70,1:50.98,5,10.45,1:51.13,2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1500m,w,Heats,6
2,10.16,2:01.07,1,9.82,2:00.54,5,10.41,2:01.50,3,10.22,2:01.21,4,10.33,2:01.47,2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1500m,w,Heats,6
2,10.16,2:11.23,1,10.09,2:10.64,5,10.38,2:11.88,3,10.17,2:11.38,4,9.92,2:11.39,2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1500m,w,Heats,6
3,10.34,2:21.58,1,10.22,2:20.87,5,10.35,2:22.24,4,10.48,2:21.86,2,9.55,2:20.95,2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1500m,w,Heats,6
3,10.79,2:32.370,2,10.61,2:31.477,5,10.93,2:33.170,4,10.79,2:32.645,1,9.55,2:30.492,2008-2009,"Samsung ISU World Cup 2008/2009, BUL, Sofia",1500m,w,Heats,6
