START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
1,7.97,7.97,4,8.20,8.20,5,8.29,8.29,6,8.37,8.37,2,8.06,8.06,3,8.11,8.11,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,m,Preliminaries,5
2,11.16,19.13,4,11.13,19.33,5,11.14,19.43,6,11.18,19.55,3,11.19,19.25,1,10.92,19.03,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,m,Preliminaries,5
1,10.86,29.99,4,10.96,30.29,6,10.96,30.39,5,10.77,30.32,3,10.94,30.19,2,11.04,30.07,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,m,Preliminaries,5
2,10.22,40.21,5,10.26,40.55,6,10.29,40.68,1,9.62,39.94,4,10.25,40.44,3,10.21,40.28,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,m,Preliminaries,5
2,9.67,49.88,4,9.50,50.05,5,9.44,50.12,1,9.84,49.78,6,9.74,50.18,3,9.70,49.98,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,m,Preliminaries,5
2,9.80,59.68,4,9.72,59.77,5,9.83,59.95,1,9.81,59.59,6,10.00,1:00.18,3,9.76,59.74,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,m,Preliminaries,5
1,9.45,1:09.13,4,9.58,1:09.35,5,9.60,1:09.55,3,9.62,1:09.21,6,9.46,1:09.64,2,9.45,1:09.19,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,m,Preliminaries,5
1,9.35,1:18.48,4,9.42,1:18.77,6,9.44,1:18.99,3,9.47,1:18.68,5,9.14,1:18.78,2,9.37,1:18.56,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,m,Preliminaries,5
1,9.49,1:27.97,4,9.48,1:28.25,6,9.56,1:28.55,3,9.49,1:28.17,5,9.67,1:28.45,2,9.51,1:28.07,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,m,Preliminaries,5
1,9.25,1:37.22,4,9.26,1:37.51,6,9.45,1:38.00,3,9.28,1:37.45,5,9.33,1:37.78,2,9.24,1:37.31,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,m,Preliminaries,5
1,9.27,1:46.49,4,9.33,1:46.84,6,9.69,1:47.69,3,9.27,1:46.72,5,9.21,1:46.99,2,9.26,1:46.57,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,m,Preliminaries,5
1,9.21,1:55.70,4,9.24,1:56.08,6,10.21,1:57.90,3,9.24,1:55.96,5,9.33,1:56.32,2,9.20,1:55.77,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,m,Preliminaries,5
1,9.22,2:04.92,4,9.46,2:05.54,6,10.56,2:08.46,3,9.35,2:05.31,5,10.02,2:06.34,2,9.29,2:05.06,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,m,Preliminaries,5
1,9.37,2:14.287,4,9.83,2:15.366,6,11.04,2:19.500,3,9.60,2:14.903,5,11.50,2:17.840,2,9.41,2:14.462,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,m,Preliminaries,5
