START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
2,11.35,11.35,5,12.01,12.01,6,12.28,12.28,3,11.60,11.60,,,,1,10.97,10.97,4,11.79,11.79,2019-2020,ISU World Cup  2019/20 - Montreal (CAN),1500m,m,Rep.Quarterfinals,1
2,15.24,26.59,6,15.37,27.38,7,15.33,27.61,4,15.39,26.99,2,,26.59,1,15.47,26.44,5,15.41,27.20,2019-2020,ISU World Cup  2019/20 - Montreal (CAN),1500m,m,Rep.Quarterfinals,1
2,14.22,40.81,6,14.12,41.50,7,14.04,41.65,4,14.17,41.16,3,14.32,40.91,1,14.25,40.69,5,14.19,41.39,2019-2020,ISU World Cup  2019/20 - Montreal (CAN),1500m,m,Rep.Quarterfinals,1
2,14.19,55.00,6,14.16,55.66,7,14.20,55.85,4,14.15,55.31,3,14.22,55.13,1,14.20,54.89,5,14.10,55.49,2019-2020,ISU World Cup  2019/20 - Montreal (CAN),1500m,m,Rep.Quarterfinals,1
3,13.46,1:08.46,6,13.26,1:08.92,7,13.25,1:09.10,4,13.30,1:08.61,2,13.21,1:08.34,1,13.38,1:08.27,5,13.29,1:08.78,2019-2020,ISU World Cup  2019/20 - Montreal (CAN),1500m,m,Rep.Quarterfinals,1
3,12.51,1:20.97,6,12.32,1:21.24,7,12.26,1:21.36,4,12.50,1:21.11,2,12.59,1:20.93,1,12.57,1:20.84,5,12.41,1:21.19,2019-2020,ISU World Cup  2019/20 - Montreal (CAN),1500m,m,Rep.Quarterfinals,1
1,12.72,1:33.69,6,13.13,1:34.37,7,13.10,1:34.46,4,12.98,1:34.09,3,13.01,1:33.94,2,12.97,1:33.81,5,13.07,1:34.26,2019-2020,ISU World Cup  2019/20 - Montreal (CAN),1500m,m,Rep.Quarterfinals,1
1,10.85,1:44.54,5,10.65,1:45.02,7,10.70,1:45.16,4,10.77,1:44.86,3,10.82,1:44.76,2,10.82,1:44.63,6,10.84,1:45.10,2019-2020,ISU World Cup  2019/20 - Montreal (CAN),1500m,m,Rep.Quarterfinals,1
1,9.08,1:53.62,4,8.99,1:54.01,6,9.08,1:54.24,5,9.17,1:54.03,3,9.12,1:53.88,2,9.01,1:53.64,7,9.79,1:54.89,2019-2020,ISU World Cup  2019/20 - Montreal (CAN),1500m,m,Rep.Quarterfinals,1
2,9.04,2:02.66,4,8.84,2:02.85,5,8.73,2:02.97,5,8.94,2:02.97,3,8.87,2:02.75,1,8.93,2:02.57,7,9.23,2:04.12,2019-2020,ISU World Cup  2019/20 - Montreal (CAN),1500m,m,Rep.Quarterfinals,1
5,9.35,2:12.01,3,8.90,2:11.75,4,8.87,2:11.84,6,9.08,2:12.05,2,8.92,2:11.67,1,8.93,2:11.50,7,9.33,2:13.45,2019-2020,ISU World Cup  2019/20 - Montreal (CAN),1500m,m,Rep.Quarterfinals,1
5,9.00,2:21.01,2,8.87,2:20.62,4,8.90,2:20.74,6,9.07,2:21.12,3,9.06,2:20.73,1,9.11,2:20.61,7,9.66,2:23.11,2019-2020,ISU World Cup  2019/20 - Montreal (CAN),1500m,m,Rep.Quarterfinals,1
6,9.28,2:30.29,1,8.81,2:29.43,2,8.86,2:29.60,4,9.01,2:30.13,3,9.12,2:29.85,5,9.55,2:30.16,7,10.16,2:33.27,2019-2020,ISU World Cup  2019/20 - Montreal (CAN),1500m,m,Rep.Quarterfinals,1
5,9.62,2:39.917,1,8.97,2:38.40,2,8.88,2:38.48,4,9.02,2:39.150,3,9.26,2:39.11,6,10.09,2:40.254,7,10.82,2:44.094,2019-2020,ISU World Cup  2019/20 - Montreal (CAN),1500m,m,Rep.Quarterfinals,1
