START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
1,10.28,10.28,3,10.42,10.42,4,10.44,10.44,2,10.32,10.32,5,10.47,10.47,6,10.51,10.51,7,10.88,10.88,2016-2017,ISU World Short Track Championships 2017,1500m,m,Heats,9
3,15.94,26.22,2,15.73,26.15,5,15.94,26.38,1,15.54,25.86,4,15.90,26.37,6,16.07,26.58,7,16.04,26.92,2016-2017,ISU World Short Track Championships 2017,1500m,m,Heats,9
2,14.04,40.26,4,14.37,40.52,5,14.46,40.84,1,14.31,40.17,3,14.10,40.47,6,14.32,40.90,7,14.28,41.20,2016-2017,ISU World Short Track Championships 2017,1500m,m,Heats,9
2,13.93,54.19,3,13.83,54.35,4,13.75,54.59,1,13.90,54.07,7,18.18,58.65,5,13.82,54.72,6,13.71,54.91,2016-2017,ISU World Short Track Championships 2017,1500m,m,Heats,9
2,14.18,1:08.37,3,14.30,1:08.65,5,14.23,1:08.82,1,14.22,1:08.29,7,11.46,1:10.11,4,14.09,1:08.81,6,14.28,1:09.19,2016-2017,ISU World Short Track Championships 2017,1500m,m,Heats,9
3,12.98,1:21.35,4,12.99,1:21.64,5,12.94,1:21.76,2,12.96,1:21.25,1,10.97,1:21.08,6,13.01,1:21.82,7,12.86,1:22.05,2016-2017,ISU World Short Track Championships 2017,1500m,m,Heats,9
3,11.15,1:32.50,4,10.95,1:32.59,6,10.92,1:32.68,2,11.10,1:32.35,1,11.20,1:32.28,5,10.81,1:32.63,7,10.79,1:32.84,2016-2017,ISU World Short Track Championships 2017,1500m,m,Heats,9
4,11.03,1:43.53,5,11.04,1:43.63,2,10.67,1:43.35,1,10.88,1:43.23,3,11.20,1:43.48,5,11.00,1:43.63,7,11.04,1:43.88,2016-2017,ISU World Short Track Championships 2017,1500m,m,Heats,9
2,10.27,1:53.80,3,10.30,1:53.93,1,10.33,1:53.68,,,,5,10.64,1:54.12,4,10.36,1:53.99,6,10.42,1:54.30,2016-2017,ISU World Short Track Championships 2017,1500m,m,Heats,9
5,9.88,2:03.68,1,9.18,2:03.11,2,9.58,2:03.26,3,,2:03.30,6,9.82,2:03.94,4,9.40,2:03.39,7,9.81,2:04.11,2016-2017,ISU World Short Track Championships 2017,1500m,m,Heats,9
5,9.48,2:13.16,1,9.51,2:12.62,3,9.43,2:12.69,4,9.52,2:12.82,6,9.80,2:13.74,2,9.24,2:12.63,7,9.85,2:13.96,2016-2017,ISU World Short Track Championships 2017,1500m,m,Heats,9
5,9.63,2:22.79,1,9.38,2:22.00,3,9.42,2:22.11,4,9.43,2:22.25,6,9.91,2:23.65,2,9.43,2:22.06,7,10.08,2:24.04,2016-2017,ISU World Short Track Championships 2017,1500m,m,Heats,9
5,10.13,2:32.92,1,9.01,2:31.01,3,9.17,2:31.28,4,9.27,2:31.52,6,10.48,2:34.13,2,9.08,2:31.14,7,10.38,2:34.42,2016-2017,ISU World Short Track Championships 2017,1500m,m,Heats,9
5,10.67,2:43.59,1,9.11,2:40.158,2,8.98,2:40.345,4,9.36,2:40.88,6,18.19,2:52.429,3,9.19,2:40.431,7,23.22,2:57.630,2016-2017,ISU World Short Track Championships 2017,1500m,m,Heats,9
