START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
1,8.10,8.10,5,8.96,8.96,3,8.58,8.58,2,8.54,8.54,4,8.67,8.67,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,m,Heats,3
1,12.27,20.37,2,11.66,20.62,5,12.40,20.98,4,12.27,20.81,3,11.99,20.66,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,m,Heats,3
3,10.47,30.84,2,10.18,30.80,5,10.36,31.34,1,9.80,30.61,4,10.48,31.14,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,m,Heats,3
1,9.83,40.67,3,10.18,40.98,5,9.78,41.12,2,10.11,40.72,4,9.85,40.99,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,m,Heats,3
2,9.81,50.48,4,9.73,50.71,3,9.50,50.62,1,9.74,50.46,5,9.72,50.71,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,m,Heats,3
1,9.88,1:00.36,4,9.95,1:00.66,2,9.85,1:00.47,3,10.05,1:00.51,5,10.09,1:00.80,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,m,Heats,3
1,9.57,1:09.93,4,9.77,1:10.43,5,9.96,1:10.43,2,9.63,1:10.14,3,9.55,1:10.35,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,m,Heats,3
1,9.64,1:19.57,4,9.99,1:20.42,5,10.00,1:20.43,2,9.56,1:19.70,3,9.57,1:19.92,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,m,Heats,3
2,10.01,1:29.58,4,9.42,1:29.84,5,9.96,1:30.39,1,9.86,1:29.56,3,9.84,1:29.76,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,m,Heats,3
1,9.79,1:39.37,3,9.80,1:39.64,5,10.20,1:40.59,2,9.87,1:39.43,4,9.88,1:39.64,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,m,Heats,3
2,9.76,1:49.13,3,9.58,1:49.22,5,10.49,1:51.08,1,9.66,1:49.09,4,9.86,1:49.50,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,m,Heats,3
1,9.52,1:58.65,3,9.79,1:59.01,5,10.92,2:02.00,2,9.68,1:58.77,4,9.62,1:59.12,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,m,Heats,3
1,9.63,2:08.28,4,9.72,2:08.73,5,11.70,2:13.70,2,9.64,2:08.41,3,9.51,2:08.63,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,m,Heats,3
2,9.97,2:18.246,3,9.68,2:18.404,5,11.58,2:25.279,1,9.82,2:18.230,4,10.03,2:18.656,2009-2010,"ISU World Cup 2009/2010, USA, Marquette",1500m,m,Heats,3
