START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
2,10.46,10.46,4,10.77,10.77,3,10.63,10.63,5,10.80,10.80,1,10.31,10.31,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,w,RepSemifinals,2
2,15.52,25.98,5,15.74,26.51,3,15.53,26.16,4,15.51,26.31,1,15.55,25.86,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,w,RepSemifinals,2
2,13.79,39.77,5,13.69,40.20,3,13.77,39.93,4,13.75,40.06,1,13.77,39.63,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,w,RepSemifinals,2
2,13.46,53.23,5,13.49,53.69,3,13.44,53.37,4,13.44,53.50,1,13.49,53.12,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,w,RepSemifinals,2
2,13.11,1:06.34,5,13.15,1:06.84,3,13.11,1:06.48,4,13.17,1:06.67,1,13.18,1:06.30,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,w,RepSemifinals,2
1,11.04,1:17.38,5,11.06,1:17.90,3,11.17,1:17.65,4,11.11,1:17.78,2,11.19,1:17.49,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,w,RepSemifinals,2
1,11.15,1:28.53,3,10.72,1:28.62,2,10.95,1:28.60,5,10.97,1:28.75,4,11.13,1:28.62,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,w,RepSemifinals,2
2,10.74,1:39.27,3,10.76,1:39.38,1,10.60,1:39.20,5,10.79,1:39.54,4,10.86,1:39.48,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,w,RepSemifinals,2
2,10.48,1:49.75,3,10.49,1:49.87,1,10.46,1:49.66,5,10.54,1:50.08,4,10.49,1:49.97,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,w,RepSemifinals,2
2,10.36,2:00.11,3,10.24,2:00.11,1,10.36,2:00.02,5,10.30,2:00.38,4,10.27,2:00.24,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,w,RepSemifinals,2
3,10.07,2:10.18,2,9.96,2:10.07,1,9.97,2:09.99,5,9.97,2:10.35,4,10.05,2:10.29,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,w,RepSemifinals,2
4,17.82,2:28.00,1,9.91,2:19.98,5,39.21,2:49.20,2,9.90,2:20.25,3,15.96,2:26.25,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,w,RepSemifinals,2
4,15.36,2:43.36,1,10.41,2:30.39,5,22.31,3:11.51,2,10.50,2:30.75,3,14.49,2:40.74,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,w,RepSemifinals,2
3,14.02,2:57.378,0,,PEN,4,15.30,3:26.805,1,11.35,2:42.100,2,13.21,2:53.949,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",1500m,w,RepSemifinals,2
