START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
1,15.770,15.770,,,,2,16.140,16.140,2007-2008,"Samsung ISU World Cup 2007/2008, Netherlands, Heerenveen",1000m,w,RepHeats,7
1,13.360,29.130,2,0.000,29.140,3,13.400,29.550,2007-2008,"Samsung ISU World Cup 2007/2008, Netherlands, Heerenveen",1000m,w,RepHeats,7
1,12.360,41.500,2,12.500,41.650,3,12.310,41.860,2007-2008,"Samsung ISU World Cup 2007/2008, Netherlands, Heerenveen",1000m,w,RepHeats,7
2,10.880,52.380,1,10.700,52.360,3,10.700,52.560,2007-2008,"Samsung ISU World Cup 2007/2008, Netherlands, Heerenveen",1000m,w,RepHeats,7
2,10.250,1:02.630,1,10.260,1:02.620,3,10.430,1:03.000,2007-2008,"Samsung ISU World Cup 2007/2008, Netherlands, Heerenveen",1000m,w,RepHeats,7
3,10.590,1:13.230,2,10.400,1:13.020,1,10.000,1:13.010,2007-2008,"Samsung ISU World Cup 2007/2008, Netherlands, Heerenveen",1000m,w,RepHeats,7
2,10.240,1:23.470,1,10.220,1:23.250,3,10.570,1:23.580,2007-2008,"Samsung ISU World Cup 2007/2008, Netherlands, Heerenveen",1000m,w,RepHeats,7
1,9.920,1:33.400,2,10.240,1:33.500,3,10.270,1:33.850,2007-2008,"Samsung ISU World Cup 2007/2008, Netherlands, Heerenveen",1000m,w,RepHeats,7
2,10.470,1:43.870,1,10.280,1:43.790,3,10.410,1:44.270,2007-2008,"Samsung ISU World Cup 2007/2008, Netherlands, Heerenveen",1000m,w,RepHeats,7
